,TTI
124,1.1680114269256592
125,1.1734058856964111
126,1.133392572402954
127,1.123874306678772
128,1.1254446506500244
129,1.1638145446777344
130,1.1773836612701416
131,1.1791257858276367
132,1.1828923225402832
133,1.1831583976745605
134,1.1949453353881836
135,1.2063900232315063
136,1.198716640472412
137,1.210651159286499
138,1.1933014392852783
139,1.1908258199691772
140,1.19376540184021
141,1.2022104263305664
142,1.1997634172439575
143,1.1984968185424805
144,1.1927251815795898
145,1.1882458925247192
146,1.1864995956420898
147,1.0985255241394043
148,1.0728890895843506
149,1.0564736127853394
150,1.1105196475982666
151,1.1016159057617188
152,1.0844753980636597
153,1.1268970966339111
154,1.1146211624145508
155,1.1280704736709595
156,1.1542282104492188
157,1.1591031551361084
158,1.143018126487732
159,1.162017583847046
160,1.1825528144836426
161,1.185274362564087
162,1.1980814933776855
163,1.1883518695831299
164,1.1984844207763672
165,1.1810860633850098
166,1.1769291162490845
167,1.174561619758606
168,1.0907343626022339
169,1.0913867950439453
170,1.0806701183319092
171,1.11496102809906
172,1.1229703426361084
173,1.1170165538787842
174,1.1251319646835327
175,1.127059817314148
176,1.1185115575790405
177,1.131630539894104
178,1.145703911781311
179,1.1441365480422974
180,1.220845103263855
181,1.217406153678894
182,1.2264716625213623
183,1.2128596305847168
184,1.2125990390777588
185,1.2212378978729248
186,1.1891324520111084
187,1.1919281482696533
188,1.1951642036437988
189,1.1428930759429932
190,1.1264142990112305
191,1.1342871189117432
192,1.1504619121551514
193,1.1535704135894775
194,1.1572142839431763
195,1.1359766721725464
196,1.1453025341033936
197,1.1568877696990967
198,1.1501374244689941
199,1.1614902019500732
200,1.1631685495376587
201,1.1593017578125
202,1.172732949256897
203,1.1738576889038086
204,1.169262170791626
205,1.1760419607162476
206,1.1755183935165405
207,1.1763345003128052
208,1.1784346103668213
209,1.1780661344528198
210,1.5118460655212402
211,1.4722301959991455
212,1.4809390306472778
213,1.824316382408142
214,1.8345173597335815
215,1.8646665811538696
216,1.8124653100967407
217,1.775100588798523
218,1.7966139316558838
219,2.0015244483947754
220,2.0044546127319336
221,1.972922444343567
222,2.1514878273010254
223,1.9648163318634033
224,1.9574745893478394
225,1.9117733240127563
226,1.8762588500976562
227,1.8741905689239502
228,1.6860504150390625
229,1.736799955368042
230,1.7278746366500854
231,1.4737039804458618
232,1.4181264638900757
233,1.456030249595642
234,1.6696735620498657
235,1.7618962526321411
236,1.8242465257644653
237,2.4375040531158447
238,2.3007965087890625
239,2.4909067153930664
240,2.3709158897399902
241,2.626072406768799
242,2.761265754699707
243,4.62957239151001
244,4.807370662689209
245,4.648089408874512
246,1.983321189880371
247,1.9147021770477295
248,1.9256188869476318
249,1.4450082778930664
250,1.458683729171753
251,1.4642388820648193
252,2.1243414878845215
253,2.0424458980560303
254,1.884361743927002
255,1.3549835681915283
256,1.3678514957427979
257,1.353710651397705
258,1.147660493850708
259,1.1561274528503418
260,1.152552604675293
261,1.1912620067596436
262,1.2231115102767944
263,1.2389730215072632
264,1.3648734092712402
265,1.3915029764175415
266,1.4686976671218872
267,1.7250326871871948
268,1.7136595249176025
269,1.7187074422836304
270,1.435532808303833
271,1.409186840057373
272,1.4117801189422607
273,3.4271349906921387
274,3.3922972679138184
275,3.181637763977051
276,2.783390522003174
277,2.6096107959747314
278,2.4200987815856934
279,1.118399977684021
280,1.1332463026046753
281,1.132667064666748
282,1.5990806818008423
283,1.537468433380127
284,1.4754865169525146
285,1.2070577144622803
286,1.2110155820846558
287,1.2145648002624512
288,1.3023982048034668
289,1.290248155593872
290,1.2614835500717163
291,1.1779625415802002
292,1.1591122150421143
293,1.1455538272857666
294,1.3212363719940186
295,1.289637565612793
296,1.3061869144439697
297,1.3015002012252808
298,1.292910099029541
299,1.343996524810791
300,1.099579095840454
301,1.1134350299835205
302,1.1197401285171509
303,1.1805353164672852
304,1.1956188678741455
305,1.2429566383361816
306,1.850901484489441
307,1.766005516052246
308,1.8066859245300293
309,1.7435951232910156
310,1.7846744060516357
311,1.7992042303085327
312,1.2089109420776367
313,1.2347264289855957
314,1.2146590948104858
315,3.2585959434509277
316,3.4154765605926514
317,2.886728048324585
318,2.7562472820281982
319,2.7328758239746094
320,2.488668441772461
321,1.1192381381988525
322,1.123979091644287
323,1.1301379203796387
324,1.363485336303711
325,1.3794195652008057
326,1.3971192836761475
327,1.167569637298584
328,1.1986273527145386
329,1.1957104206085205
330,1.2409555912017822
331,1.2913789749145508
332,1.2667078971862793
333,1.3024510145187378
334,1.2931166887283325
335,1.2341461181640625
336,1.3445489406585693
337,1.4890695810317993
338,1.5071442127227783
339,1.1747337579727173
340,1.174888014793396
341,1.1867631673812866
342,1.1953651905059814
343,1.19700288772583
344,1.1973094940185547
345,1.1767919063568115
346,1.1776013374328613
347,1.1961348056793213
348,1.2953217029571533
349,1.2743840217590332
350,1.3023356199264526
351,1.3629789352416992
352,1.400100588798523
353,1.4246386289596558
354,1.2410023212432861
355,1.2244617938995361
356,1.232189655303955
357,2.800936698913574
358,2.5068283081054688
359,2.3688859939575195
360,1.4962844848632812
361,1.439000129699707
362,1.35257887840271
363,1.1094170808792114
364,1.116042137145996
365,1.1089658737182617
366,1.1460717916488647
367,1.1617343425750732
368,1.1613144874572754
369,1.166107416152954
370,1.1743645668029785
371,1.2053837776184082
372,1.2090439796447754
373,1.2068274021148682
374,1.2537894248962402
375,1.2477140426635742
376,1.2361180782318115
377,1.23209547996521
378,1.1857327222824097
379,1.1850754022598267
380,1.1952635049819946
381,1.164041519165039
382,1.1773836612701416
383,1.1791257858276367
384,1.2274662256240845
385,1.2204989194869995
386,1.2221931219100952
387,1.2331271171569824
388,1.2208272218704224
389,1.2350199222564697
390,1.163002610206604
391,1.1773836612701416
392,1.1731196641921997
393,1.1845256090164185
394,1.1805784702301025
395,1.184088945388794
396,1.206540584564209
397,1.198716640472412
398,1.201336145401001
399,3.4587690830230713
400,3.4136581420898438
401,2.574727773666382
402,1.1690188646316528
403,1.1750922203063965
404,1.171533226966858
405,1.1414997577667236
406,1.1342823505401611
407,1.1276582479476929
408,1.28253173828125
409,1.299356460571289
410,1.3415077924728394
411,1.2149004936218262
412,1.2383270263671875
413,1.2130030393600464
414,1.2663521766662598
415,1.2928870916366577
416,1.3044859170913696
417,1.400860071182251
418,1.4059855937957764
419,1.3586630821228027
420,1.4574966430664062
421,1.4246718883514404
422,1.2731420993804932
423,1.1700685024261475
424,1.1622382402420044
425,1.1512101888656616
426,1.131748080253601
427,1.1436574459075928
428,1.138824224472046
429,1.1701918840408325
430,1.1675598621368408
431,1.1646497249603271
432,1.2034094333648682
433,1.1967532634735107
434,1.2058902978897095
435,1.2584478855133057
436,1.2635104656219482
437,1.2700223922729492
438,1.2142949104309082
439,1.2301753759384155
440,1.2291324138641357
441,2.3904857635498047
442,2.4944233894348145
443,2.41031813621521
444,1.487760066986084
445,1.4745125770568848
446,1.3755637407302856
447,1.1401269435882568
448,1.1559474468231201
449,1.1615043878555298
450,1.1768622398376465
451,1.1760419607162476
452,1.1708154678344727
453,1.1621284484863281
454,1.1646473407745361
455,1.1682547330856323
456,1.2448148727416992
457,1.2387996912002563
458,1.2477431297302246
459,1.2300810813903809
460,1.2298378944396973
461,1.234230875968933
462,1.3960058689117432
463,1.405277967453003
464,1.3974790573120117
465,1.4600276947021484
466,1.505820393562317
467,1.5147281885147095
468,1.8024383783340454
469,1.8021738529205322
470,1.8128066062927246
471,2.455599784851074
472,2.146939277648926
473,2.0938966274261475
474,1.7702715396881104
475,1.69075345993042
476,1.69789719581604
477,1.6386374235153198
478,1.6260972023010254
479,1.6106401681900024
480,1.6996937990188599
481,1.7605887651443481
482,1.7425682544708252
483,1.4819375276565552
484,1.4151196479797363
485,1.420055866241455
486,1.450141191482544
487,1.4937233924865723
488,1.5526409149169922
489,2.0559773445129395
490,2.3436903953552246
491,2.659688711166382
492,3.3281548023223877
493,3.5980138778686523
494,3.3951709270477295
495,1.8035589456558228
496,1.8263400793075562
497,1.8738638162612915
498,1.5806257724761963
499,1.587256669998169
500,1.6136544942855835
501,1.5017119646072388
502,1.5415805578231812
503,1.5466136932373047
504,1.6556044816970825
505,1.6404660940170288
506,1.6228694915771484
507,1.3857126235961914
508,1.3775101900100708
509,1.370922327041626
510,1.167252540588379
511,1.1735563278198242
512,1.198839545249939
513,1.2939534187316895
514,1.2915575504302979
515,1.3573925495147705
516,1.7358520030975342
517,1.7404838800430298
518,1.7813855409622192
519,1.661642074584961
520,1.6658477783203125
521,1.6777596473693848
522,1.68155038356781
523,1.6577967405319214
524,1.6525228023529053
525,2.644775152206421
526,2.751579761505127
527,2.5293397903442383
528,2.6391351222991943
529,2.5727035999298096
530,2.410698413848877
531,1.129509687423706
532,1.1332463026046753
533,1.1338273286819458
534,1.7622867822647095
535,1.7345216274261475
536,1.6562432050704956
537,1.615469217300415
538,1.5779610872268677
539,1.53577721118927
540,1.6241687536239624
541,1.58785080909729
542,1.5335125923156738
543,1.1726138591766357
544,1.1591122150421143
545,1.1455538272857666
546,1.1108129024505615
547,1.1132075786590576
548,1.119581699371338
549,1.159717321395874
550,1.1873819828033447
551,1.2422430515289307
552,1.2896637916564941
553,1.2891795635223389
554,1.324579119682312
555,1.2588557004928589
556,1.3002793788909912
557,1.3532288074493408
558,1.8576602935791016
559,1.8494983911514282
560,1.8989447355270386
561,2.3597230911254883
562,2.3083529472351074
563,2.30517315864563
564,2.2458059787750244
565,2.2731785774230957
566,2.171292304992676
567,2.4900412559509277
568,2.4702608585357666
569,2.4793472290039062
570,1.95026695728302
571,1.9368762969970703
572,1.9052294492721558
573,1.0979952812194824
574,1.0979242324829102
575,1.093893051147461
576,1.4798390865325928
577,1.508506178855896
578,1.5821563005447388
579,1.533532738685608
580,1.5048673152923584
581,1.545715570449829
582,1.8557887077331543
583,1.8276435136795044
584,1.8006939888000488
585,1.881879210472107
586,1.8155808448791504
587,1.7094509601593018
588,1.4541617631912231
589,1.4855802059173584
590,1.5061441659927368
591,1.1747487783432007
592,1.1781580448150635
593,1.1919031143188477
594,1.1512565612792969
595,1.1524744033813477
596,1.1624414920806885
597,1.193141222000122
598,1.2021456956863403
599,1.203557014465332
600,1.2305669784545898
601,1.2414429187774658
602,1.2559648752212524
603,1.9388747215270996
604,1.8479043245315552
605,1.911057710647583
606,1.2791252136230469
607,1.261331558227539
608,1.258919358253479
609,1.5735374689102173
610,1.5903449058532715
611,1.504088044166565
612,1.4144483804702759
613,1.379209280014038
614,1.287829041481018
615,1.108351469039917
616,1.113783836364746
617,1.1107308864593506
618,1.160828709602356
619,1.1617343425750732
620,1.1466648578643799
621,1.2627243995666504
622,1.275272250175476
623,1.2731552124023438
624,1.2653765678405762
625,1.251765489578247
626,1.3053960800170898
627,1.1992000341415405
628,1.194615364074707
629,1.1980311870574951
630,1.1570146083831787
631,1.1784508228302002
632,1.1785746812820435
633,1.1655089855194092
634,1.1773836612701416
635,1.1840142011642456
636,1.1614965200424194
637,1.1773836612701416
638,1.1746991872787476
639,1.1967928409576416
640,1.1963694095611572
641,1.196560025215149
642,1.1598060131072998
643,1.1804887056350708
644,1.188515543937683
645,1.1761871576309204
646,1.1805784702301025
647,1.1877975463867188
648,1.2016167640686035
649,1.2165253162384033
650,1.2049622535705566
651,3.1113061904907227
652,2.7063848972320557
653,2.162123918533325
654,1.1361583471298218
655,1.14872145652771
656,1.1334030628204346
657,1.1422849893569946
658,1.1478893756866455
659,1.127467393875122
660,1.2350432872772217
661,1.2443780899047852
662,1.2130030393600464
663,1.2965129613876343
664,1.2963159084320068
665,1.3415077924728394
666,1.2173638343811035
667,1.2447929382324219
668,1.2130030393600464
669,1.323538064956665
670,1.3558504581451416
671,1.3629093170166016
672,1.253711223602295
673,1.2466011047363281
674,1.2173093557357788
675,1.1531026363372803
676,1.1498398780822754
677,1.148524522781372
678,1.126629114151001
679,1.1280663013458252
680,1.1206799745559692
681,1.1643445491790771
682,1.1686301231384277
683,1.1646497249603271
684,1.2028610706329346
685,1.1967532634735107
686,1.2058902978897095
687,1.2532122135162354
688,1.261551856994629
689,1.2581102848052979
690,1.2703723907470703
691,1.2700417041778564
692,1.2729425430297852
693,2.5191352367401123
694,2.8786370754241943
695,2.5032143592834473
696,1.358611822128296
697,1.4172027111053467
698,1.4503880739212036
699,1.1504619121551514
700,1.151357889175415
701,1.156463623046875
702,1.228041410446167
703,1.2287288904190063
704,1.2544970512390137
705,1.2348413467407227
706,1.2318174839019775
707,1.2324055433273315
708,1.2155909538269043
709,1.233020305633545
710,1.2342207431793213
711,1.2342312335968018
712,1.2387996912002563
713,1.2494170665740967
714,1.4546289443969727
715,1.4848244190216064
716,1.4809390306472778
717,1.5439492464065552
718,1.6000114679336548
719,1.6265136003494263
720,1.7672162055969238
721,1.7422971725463867
722,1.744812250137329
723,1.7526718378067017
724,1.7582371234893799
725,1.7401655912399292
726,1.6802029609680176
727,1.7649699449539185
728,1.7297431230545044
729,1.5660548210144043
730,1.5673003196716309
731,1.5510149002075195
732,1.7049458026885986
733,1.7317464351654053
734,1.7278746366500854
735,1.485630750656128
736,1.3727658987045288
737,1.400727391242981
738,1.7401005029678345
739,1.95010507106781
740,1.9037126302719116
741,1.6004831790924072
742,1.649672269821167
743,1.7609328031539917
744,4.175344944000244
745,4.445184707641602
746,4.701052665710449
747,2.42207932472229
748,2.1909141540527344
749,2.3019580841064453
750,1.9231199026107788
751,1.7486459016799927
752,1.790443778038025
753,1.4964261054992676
754,1.580710530281067
755,1.6343865394592285
756,1.0507237911224365
757,1.0401852130889893
758,1.055790901184082
759,1.1890429258346558
760,1.223339557647705
761,1.2344813346862793
762,1.1906324625015259
763,1.2205827236175537
764,1.2180142402648926
765,1.3880882263183594
766,1.382697582244873
767,1.4560604095458984
768,1.7128976583480835
769,1.7108348608016968
770,1.751059889793396
771,1.7013684511184692
772,1.6931308507919312
773,1.6844102144241333
774,1.1899826526641846
775,1.2232632637023926
776,1.2246718406677246
777,1.255882978439331
778,1.2706650495529175
779,1.26786470413208
780,1.5879182815551758
781,1.529143214225769
782,1.4572334289550781
783,1.200012445449829
784,1.2110155820846558
785,1.2100224494934082
786,1.6927251815795898
787,1.6429939270019531
788,1.565294623374939
789,1.3016502857208252
790,1.337494134902954
791,1.3327038288116455
792,1.3023982048034668
793,1.2830636501312256
794,1.2578966617584229
795,1.1399683952331543
796,1.1332463026046753
797,1.1294288635253906
798,1.0521137714385986
799,1.052562952041626
800,1.0514795780181885
801,1.2410955429077148
802,1.2512848377227783
803,1.2995116710662842
804,1.1073269844055176
805,1.106475591659546
806,1.0990784168243408
807,1.5651036500930786
808,1.5471307039260864
809,1.5394996404647827
810,1.8751715421676636
811,1.864966630935669
812,1.904597282409668
813,2.16875958442688
814,2.179734706878662
815,2.1687331199645996
816,1.1181657314300537
817,1.1037914752960205
818,1.1027354001998901
819,1.12168550491333
820,1.136270523071289
821,1.1231440305709839
822,1.4804896116256714
823,1.4772450923919678
824,1.4853798151016235
825,1.1791903972625732
826,1.1900278329849243
827,1.1685383319854736
828,1.707129955291748
829,1.7350468635559082
830,1.7383285760879517
831,1.4705123901367188
832,1.4826924800872803
833,1.4801183938980103
834,1.7701364755630493
835,1.758087158203125
836,1.6742844581604004
837,1.141173243522644
838,1.1345984935760498
839,1.1207646131515503
840,1.11655592918396
841,1.103400707244873
842,1.103679895401001
843,1.1420984268188477
844,1.1427080631256104
845,1.14714515209198
846,1.1622254848480225
847,1.1597689390182495
848,1.1624414920806885
849,1.1462035179138184
850,1.1464627981185913
851,1.1537392139434814
852,1.2398149967193604
853,1.2414451837539673
854,1.2559648752212524
855,1.6793895959854126
856,1.6928998231887817
857,1.637237548828125
858,1.2214012145996094
859,1.2089354991912842
860,1.194640874862671
861,1.182685136795044
862,1.163628339767456
863,1.1976737976074219
864,1.1575390100479126
865,1.1505199670791626
866,1.1523704528808594
867,1.1600788831710815
868,1.1505199670791626
869,1.145417332649231
870,1.256361484527588
871,1.255663275718689
872,1.247370719909668
873,1.2278014421463013
874,1.2183867692947388
875,1.2306607961654663
876,1.3510249853134155
877,1.3884484767913818
878,1.4141123294830322
879,1.1923490762710571
880,1.1950244903564453
881,1.1948645114898682
882,1.1611101627349854
883,1.1784067153930664
884,1.1834630966186523
885,1.1630375385284424
886,1.1773836612701416
887,1.1746991872787476
888,1.193110466003418
889,1.2552993297576904
890,1.262276530265808
891,1.1980233192443848
892,1.2012965679168701
893,1.2069425582885742
894,1.1459931135177612
895,1.1595007181167603
896,1.1605730056762695
897,1.1554349660873413
898,1.1773836612701416
899,1.1746991872787476
900,1.2073793411254883
901,1.2300705909729004
902,1.2277770042419434
903,1.1216058731079102
904,1.0954246520996094
905,1.0831472873687744
906,1.1383118629455566
907,1.1223423480987549
908,1.1280704736709595
909,1.5146690607070923
910,1.4249918460845947
911,1.4013718366622925
912,1.2652642726898193
913,1.307600498199463
914,1.3415077924728394
915,1.44097101688385
916,1.4409313201904297
917,1.4242125749588013
918,1.28253173828125
919,1.2848659753799438
920,1.2705672979354858
921,1.4034247398376465
922,1.3546288013458252
923,1.3061901330947876
924,1.1653389930725098
925,1.157168984413147
926,1.1409071683883667
927,1.136674165725708
928,1.1435034275054932
929,1.1388530731201172
930,1.1360092163085938
931,1.1418156623840332
932,1.138824224472046
933,1.1544575691223145
934,1.1509699821472168
935,1.1538078784942627
936,1.2025254964828491
937,1.1989277601242065
938,1.2058902978897095
939,1.2676780223846436
940,1.268460988998413
941,1.2785217761993408
942,1.2194643020629883
943,1.22016179561615
944,1.2243692874908447
945,1.153428554534912
946,1.1262520551681519
947,1.1450254917144775
948,1.2037076950073242
949,1.19905424118042
950,1.1908056735992432
951,1.147194504737854
952,1.1467525959014893
953,1.1534004211425781
954,1.1941357851028442
955,1.1958339214324951
956,1.2029480934143066
957,1.238991618156433
958,1.241982102394104
959,1.2450571060180664
960,1.2300810813903809
961,1.2350261211395264
962,1.2374622821807861
963,1.2272543907165527
964,1.2206432819366455
965,1.2131685018539429
966,1.5377699136734009
967,1.6111916303634644
968,1.6367723941802979
969,1.6458146572113037
970,1.6473819017410278
971,1.6358129978179932
972,1.696198582649231
973,1.7439643144607544
974,1.744812250137329
975,1.8343936204910278
976,1.7897772789001465
977,1.8081520795822144
978,1.6956510543823242
979,1.728172779083252
980,1.7122169733047485
981,1.6145514249801636
982,1.5713942050933838
983,1.559478998184204
984,1.7022991180419922
985,1.6593459844589233
986,1.671134352684021
987,1.4789462089538574
988,1.4154634475708008
989,1.445589542388916
990,1.5487643480300903
991,1.6222963333129883
992,1.6240311861038208
993,2.056892156600952
994,2.3657915592193604
995,2.6137611865997314
996,2.702306032180786
997,2.9074196815490723
998,3.107776641845703
999,3.5617780685424805
1000,3.5955488681793213
1001,2.962629556655884
1002,2.089231491088867
1003,1.992746353149414
1004,2.020144462585449
1005,1.4869754314422607
1006,1.481799840927124
1007,1.5035176277160645
1008,1.0191245079040527
1009,1.0121049880981445
1010,1.0318021774291992
1011,1.108454704284668
1012,1.1269569396972656
1013,1.1441749334335327
1014,1.101702094078064
1015,1.1029689311981201
1016,1.1091599464416504
1017,1.3051402568817139
1018,1.3510005474090576
1019,1.3771685361862183
1020,1.546892762184143
1021,1.5710241794586182
1022,1.6156902313232422
1023,1.5787426233291626
1024,1.5758744478225708
1025,1.5698109865188599
1026,1.2230818271636963
1027,1.2330937385559082
1028,1.252540111541748
1029,1.116405725479126
1030,1.1084411144256592
1031,1.121161937713623
1032,1.1779625415802002
1033,1.1645300388336182
1034,1.1617146730422974
1035,1.1457984447479248
1036,1.1640534400939941
1037,1.1645139455795288
1038,1.4309179782867432
1039,1.466927170753479
1040,1.4178403615951538
1041,1.3372859954833984
1042,1.3279972076416016
1043,1.3205196857452393
1044,1.173813819885254
1045,1.1729049682617188
1046,1.1795167922973633
1047,1.1627042293548584
1048,1.1645300388336182
1049,1.15847647190094
1050,1.0388127565383911
1051,1.0377674102783203
1052,1.0352753400802612
1053,1.1304759979248047
1054,1.138411521911621
1055,1.1509075164794922
1056,1.095707654953003
1057,1.1115179061889648
1058,1.0990784168243408
1059,1.1866743564605713
1060,1.2054544687271118
1061,1.2429566383361816
1062,1.427337646484375
1063,1.4836456775665283
1064,1.5239338874816895
1065,1.2829715013504028
1066,1.2969739437103271
1067,1.3270103931427002
1068,1.157729148864746
1069,1.1675560474395752
1070,1.1479251384735107
1071,1.0541613101959229
1072,1.0605413913726807
1073,1.0579938888549805
1074,1.5389928817749023
1075,1.5079861879348755
1076,1.58945631980896
1077,1.8897265195846558
1078,1.8189256191253662
1079,1.7416515350341797
1080,1.6419671773910522
1081,1.6352163553237915
1082,1.6665265560150146
1083,1.8433449268341064
1084,1.8377001285552979
1085,1.839441180229187
1086,1.3626549243927002
1087,1.3704290390014648
1088,1.3042190074920654
1089,1.1698365211486816
1090,1.1866830587387085
1091,1.1745712757110596
1092,1.1153466701507568
1093,1.1057913303375244
1094,1.103679895401001
1095,1.1716172695159912
1096,1.1694092750549316
1097,1.175140619277954
1098,1.1384475231170654
1099,1.141319990158081
1100,1.1481139659881592
1101,1.1404974460601807
1102,1.1558765172958374
1103,1.1708898544311523
1104,1.1972088813781738
1105,1.2529901266098022
1106,1.2582437992095947
1107,1.220489501953125
1108,1.2133325338363647
1109,1.2313612699508667
1110,1.1648106575012207
1111,1.1613529920578003
1112,1.1597728729248047
1113,1.1072638034820557
1114,1.1030552387237549
1115,1.105466604232788
1116,1.1352605819702148
1117,1.1177489757537842
1118,1.1352814435958862
1119,1.1411089897155762
1120,1.146554946899414
1121,1.1352949142456055
1122,1.2045390605926514
1123,1.209085464477539
1124,1.2113852500915527
1125,1.1888926029205322
1126,1.215672254562378
1127,1.2439930438995361
1128,1.1505768299102783
1129,1.1621434688568115
1130,1.1859757900238037
1131,1.140732765197754
1132,1.1535321474075317
1133,1.1511512994766235
1134,1.1824918985366821
1135,1.1790657043457031
1136,1.1873598098754883
1137,1.1917543411254883
1138,1.1968355178833008
1139,1.196560025215149
1140,1.203726053237915
1141,1.2012965679168701
1142,1.2069425582885742
1143,1.7132508754730225
1144,1.668083667755127
1145,1.6537878513336182
1146,1.4177544116973877
1147,1.4657857418060303
1148,1.4311182498931885
1149,1.2036502361297607
1150,1.193753719329834
1151,1.19167160987854
1152,1.2052578926086426
1153,1.198716640472412
1154,1.1984968185424805
1155,1.3527026176452637
1156,1.3326385021209717
1157,1.3293402194976807
1158,1.1818711757659912
1159,1.1694685220718384
1160,1.142419457435608
1161,1.1473095417022705
1162,1.152137279510498
1163,1.1334030628204346
1164,1.5759284496307373
1165,1.6362115144729614
1166,1.5872828960418701
1167,1.6852893829345703
1168,1.7379416227340698
1169,1.6361026763916016
1170,1.2738871574401855
1171,1.2580256462097168
1172,1.2474677562713623
1173,1.3108248710632324
1174,1.3019366264343262
1175,1.3157782554626465
1176,1.1445808410644531
1177,1.1173932552337646
1178,1.1068774461746216
1179,1.1513679027557373
1180,1.148769497871399
1181,1.1510462760925293
1182,1.1272706985473633
1183,1.1242170333862305
1184,1.1185115575790405
1185,1.1860905885696411
1186,1.171539068222046
1187,1.16212797164917
1188,1.1710078716278076
1189,1.1764029264450073
1190,1.1729683876037598
1191,1.2295773029327393
1192,1.245261788368225
1193,1.2461318969726562
1194,1.1993052959442139
1195,1.1970748901367188
1196,1.2037878036499023
1197,1.1338629722595215
1198,1.1178072690963745
1199,1.1169897317886353
1200,1.153428554534912
1201,1.1467525959014893
1202,1.1549394130706787
1203,1.1657748222351074
1204,1.1740220785140991
1205,1.1853070259094238
1206,1.2074673175811768
1207,1.2064670324325562
1208,1.2463629245758057
1209,1.156769037246704
1210,1.1734707355499268
1211,1.1762408018112183
1212,1.2102938890457153
1213,1.2106093168258667
1214,1.2055275440216064
1215,1.203059196472168
1216,1.199202060699463
1217,1.194209098815918
1218,1.5984538793563843
1219,1.6189037561416626
1220,1.6300636529922485
1221,1.7188670635223389
1222,1.8138024806976318
1223,1.8123201131820679
1224,1.9008365869522095
1225,1.9382069110870361
1226,1.946768879890442
1227,2.2123963832855225
1228,2.486523151397705
1229,2.3385725021362305
1230,2.33166766166687
1231,2.4299187660217285
1232,2.291337013244629
1233,1.7690552473068237
1234,1.8232554197311401
1235,1.7871472835540771
1236,1.6051892042160034
1237,1.6031861305236816
1238,1.613919973373413
1239,1.4352459907531738
1240,1.408341884613037
1241,1.4031342267990112
1242,1.6383123397827148
1243,1.6830366849899292
1244,1.7723904848098755
1245,4.417698860168457
1246,4.986756324768066
1247,5.110621452331543
1248,4.788163661956787
1249,4.815874099731445
1250,4.8126139640808105
1251,3.8897247314453125
1252,3.840116024017334
1253,3.199510335922241
1254,2.1566898822784424
1255,2.038071632385254
1256,2.0929148197174072
1257,1.5881686210632324
1258,1.6263866424560547
1259,1.6627068519592285
1260,1.8175427913665771
1261,1.8195879459381104
1262,1.7346268892288208
1263,1.44775390625
1264,1.4264161586761475
1265,1.4471871852874756
1266,1.117582082748413
1267,1.1242002248764038
1268,1.1315861940383911
1269,1.2604773044586182
1270,1.2962678670883179
1271,1.3944272994995117
1272,1.7097166776657104
1273,1.7055648565292358
