id_sample,id_road,time
322,275912,2019-12-22 12:40:00
323,275912,2019-12-22 12:50:00
324,275912,2019-12-22 14:30:00
325,275912,2019-12-22 14:40:00
326,275912,2019-12-22 14:50:00
327,275912,2019-12-22 16:30:00
328,275912,2019-12-22 16:40:00
329,275912,2019-12-22 16:50:00
330,275912,2019-12-22 18:30:00
331,275912,2019-12-22 18:40:00
332,275912,2019-12-22 18:50:00
333,275912,2019-12-22 20:30:00
334,275912,2019-12-22 20:40:00
335,275912,2019-12-22 20:50:00
336,276240,2019-12-22 08:30:00
337,276240,2019-12-22 08:40:00
338,276240,2019-12-22 08:50:00
339,276240,2019-12-22 10:30:00
340,276240,2019-12-22 10:40:00
341,276240,2019-12-22 10:50:00
342,276240,2019-12-22 12:30:00
343,276240,2019-12-22 12:40:00
344,276240,2019-12-22 12:50:00
345,276240,2019-12-22 14:30:00
346,276240,2019-12-22 14:40:00
347,276240,2019-12-22 14:50:00
348,276240,2019-12-22 16:30:00
349,276240,2019-12-22 16:40:00
350,276240,2019-12-22 16:50:00
351,276240,2019-12-22 18:30:00
352,276240,2019-12-22 18:40:00
353,276240,2019-12-22 18:50:00
354,276240,2019-12-22 20:30:00
355,276240,2019-12-22 20:40:00
356,276240,2019-12-22 20:50:00
357,276241,2019-12-22 08:30:00
358,276241,2019-12-22 08:40:00
359,276241,2019-12-22 08:50:00
360,276241,2019-12-22 10:30:00
361,276241,2019-12-22 10:40:00
362,276241,2019-12-22 10:50:00
363,276241,2019-12-22 12:30:00
364,276241,2019-12-22 12:40:00
365,276241,2019-12-22 12:50:00
366,276241,2019-12-22 14:30:00
367,276241,2019-12-22 14:40:00
368,276241,2019-12-22 14:50:00
369,276241,2019-12-22 16:30:00
370,276241,2019-12-22 16:40:00
371,276241,2019-12-22 16:50:00
372,276241,2019-12-22 18:30:00
373,276241,2019-12-22 18:40:00
374,276241,2019-12-22 18:50:00
375,276241,2019-12-22 20:30:00
376,276241,2019-12-22 20:40:00
377,276241,2019-12-22 20:50:00
378,276264,2019-12-22 08:30:00
379,276264,2019-12-22 08:40:00
380,276264,2019-12-22 08:50:00
381,276264,2019-12-22 10:30:00
382,276264,2019-12-22 10:40:00
383,276264,2019-12-22 10:50:00
384,276264,2019-12-22 12:30:00
385,276264,2019-12-22 12:40:00
386,276264,2019-12-22 12:50:00
387,276264,2019-12-22 14:30:00
388,276264,2019-12-22 14:40:00
389,276264,2019-12-22 14:50:00
390,276264,2019-12-22 16:30:00
391,276264,2019-12-22 16:40:00
392,276264,2019-12-22 16:50:00
393,276264,2019-12-22 18:30:00
394,276264,2019-12-22 18:40:00
395,276264,2019-12-22 18:50:00
396,276264,2019-12-22 20:30:00
397,276264,2019-12-22 20:40:00
398,276264,2019-12-22 20:50:00
399,276265,2019-12-22 08:30:00
400,276265,2019-12-22 08:40:00
401,276265,2019-12-22 08:50:00
402,276265,2019-12-22 10:30:00
403,276265,2019-12-22 10:40:00
404,276265,2019-12-22 10:50:00
405,276265,2019-12-22 12:30:00
406,276265,2019-12-22 12:40:00
407,276265,2019-12-22 12:50:00
408,276265,2019-12-22 14:30:00
409,276265,2019-12-22 14:40:00
410,276265,2019-12-22 14:50:00
411,276265,2019-12-22 16:30:00
412,276265,2019-12-22 16:40:00
413,276265,2019-12-22 16:50:00
414,276265,2019-12-22 18:30:00
415,276265,2019-12-22 18:40:00
416,276265,2019-12-22 18:50:00
417,276265,2019-12-22 20:30:00
418,276265,2019-12-22 20:40:00
419,276265,2019-12-22 20:50:00
420,276268,2019-12-22 08:30:00
421,276268,2019-12-22 08:40:00
422,276268,2019-12-22 08:50:00
423,276268,2019-12-22 10:30:00
424,276268,2019-12-22 10:40:00
425,276268,2019-12-22 10:50:00
426,276268,2019-12-22 12:30:00
427,276268,2019-12-22 12:40:00
428,276268,2019-12-22 12:50:00
429,276268,2019-12-22 14:30:00
430,276268,2019-12-22 14:40:00
431,276268,2019-12-22 14:50:00
432,276268,2019-12-22 16:30:00
433,276268,2019-12-22 16:40:00
434,276268,2019-12-22 16:50:00
435,276268,2019-12-22 18:30:00
436,276268,2019-12-22 18:40:00
437,276268,2019-12-22 18:50:00
438,276268,2019-12-22 20:30:00
439,276268,2019-12-22 20:40:00
440,276268,2019-12-22 20:50:00
441,276269,2019-12-22 08:30:00
442,276269,2019-12-22 08:40:00
443,276269,2019-12-22 08:50:00
444,276269,2019-12-22 10:30:00
445,276269,2019-12-22 10:40:00
446,276269,2019-12-22 10:50:00
447,276269,2019-12-22 12:30:00
448,276269,2019-12-22 12:40:00
449,276269,2019-12-22 12:50:00
450,276269,2019-12-22 14:30:00
451,276269,2019-12-22 14:40:00
452,276269,2019-12-22 14:50:00
453,276269,2019-12-22 16:30:00
454,276269,2019-12-22 16:40:00
455,276269,2019-12-22 16:50:00
456,276269,2019-12-22 18:30:00
457,276269,2019-12-22 18:40:00
458,276269,2019-12-22 18:50:00
459,276269,2019-12-22 20:30:00
460,276269,2019-12-22 20:40:00
461,276269,2019-12-22 20:50:00
462,276737,2019-12-22 08:30:00
463,276737,2019-12-22 08:40:00
464,276737,2019-12-22 08:50:00
465,276737,2019-12-22 10:30:00
466,276737,2019-12-22 10:40:00
467,276737,2019-12-22 10:50:00
468,276737,2019-12-22 12:30:00
469,276737,2019-12-22 12:40:00
470,276737,2019-12-22 12:50:00
471,276737,2019-12-22 14:30:00
472,276737,2019-12-22 14:40:00
473,276737,2019-12-22 14:50:00
474,276737,2019-12-22 16:30:00
475,276737,2019-12-22 16:40:00
476,276737,2019-12-22 16:50:00
477,276737,2019-12-22 18:30:00
478,276737,2019-12-22 18:40:00
479,276737,2019-12-22 18:50:00
480,276737,2019-12-22 20:30:00
481,276737,2019-12-22 20:40:00
482,276737,2019-12-22 20:50:00
483,276738,2019-12-22 08:30:00
484,276738,2019-12-22 08:40:00
485,276738,2019-12-22 08:50:00
486,276738,2019-12-22 10:30:00
487,276738,2019-12-22 10:40:00
488,276738,2019-12-22 10:50:00
489,276738,2019-12-22 12:30:00
490,276738,2019-12-22 12:40:00
491,276738,2019-12-22 12:50:00
492,276738,2019-12-22 14:30:00
493,276738,2019-12-22 14:40:00
494,276738,2019-12-22 14:50:00
495,276738,2019-12-22 16:30:00
496,276738,2019-12-22 16:40:00
497,276738,2019-12-22 16:50:00
498,276738,2019-12-22 18:30:00
499,276738,2019-12-22 18:40:00
500,276738,2019-12-22 18:50:00
501,276738,2019-12-22 20:30:00
502,276738,2019-12-22 20:40:00
503,276738,2019-12-22 20:50:00
504,276183,2019-12-23 08:30:00
505,276183,2019-12-23 08:40:00
506,276183,2019-12-23 08:50:00
507,276183,2019-12-23 10:30:00
508,276183,2019-12-23 10:40:00
509,276183,2019-12-23 10:50:00
510,276183,2019-12-23 12:30:00
511,276183,2019-12-23 12:40:00
512,276183,2019-12-23 12:50:00
513,276183,2019-12-23 14:30:00
514,276183,2019-12-23 14:40:00
515,276183,2019-12-23 14:50:00
516,276183,2019-12-23 16:30:00
517,276183,2019-12-23 16:40:00
518,276183,2019-12-23 16:50:00
519,276183,2019-12-23 18:30:00
520,276183,2019-12-23 18:40:00
521,276183,2019-12-23 18:50:00
522,276183,2019-12-23 20:30:00
523,276183,2019-12-23 20:40:00
524,276183,2019-12-23 20:50:00
525,276184,2019-12-23 08:30:00
526,276184,2019-12-23 08:40:00
527,276184,2019-12-23 08:50:00
528,276184,2019-12-23 10:30:00
529,276184,2019-12-23 10:40:00
530,276184,2019-12-23 10:50:00
531,276184,2019-12-23 12:30:00
532,276184,2019-12-23 12:40:00
533,276184,2019-12-23 12:50:00
534,276184,2019-12-23 14:30:00
535,276184,2019-12-23 14:40:00
536,276184,2019-12-23 14:50:00
537,276184,2019-12-23 16:30:00
538,276184,2019-12-23 16:40:00
539,276184,2019-12-23 16:50:00
540,276184,2019-12-23 18:30:00
541,276184,2019-12-23 18:40:00
542,276184,2019-12-23 18:50:00
543,276184,2019-12-23 20:30:00
544,276184,2019-12-23 20:40:00
545,276184,2019-12-23 20:50:00
546,275911,2019-12-23 08:30:00
547,275911,2019-12-23 08:40:00
548,275911,2019-12-23 08:50:00
549,275911,2019-12-23 10:30:00
550,275911,2019-12-23 10:40:00
551,275911,2019-12-23 10:50:00
552,275911,2019-12-23 12:30:00
553,275911,2019-12-23 12:40:00
554,275911,2019-12-23 12:50:00
555,275911,2019-12-23 14:30:00
556,275911,2019-12-23 14:40:00
557,275911,2019-12-23 14:50:00
558,275911,2019-12-23 16:30:00
559,275911,2019-12-23 16:40:00
560,275911,2019-12-23 16:50:00
561,275911,2019-12-23 18:30:00
562,275911,2019-12-23 18:40:00
563,275911,2019-12-23 18:50:00
564,275911,2019-12-23 20:30:00
565,275911,2019-12-23 20:40:00
566,275911,2019-12-23 20:50:00
567,275912,2019-12-23 08:30:00
568,275912,2019-12-23 08:40:00
569,275912,2019-12-23 08:50:00
570,275912,2019-12-23 10:30:00
571,275912,2019-12-23 10:40:00
572,275912,2019-12-23 10:50:00
573,275912,2019-12-23 12:30:00
574,275912,2019-12-23 12:40:00
575,275912,2019-12-23 12:50:00
576,275912,2019-12-23 14:30:00
577,275912,2019-12-23 14:40:00
578,275912,2019-12-23 14:50:00
579,275912,2019-12-23 16:30:00
580,275912,2019-12-23 16:40:00
581,275912,2019-12-23 16:50:00
582,275912,2019-12-23 18:30:00
583,275912,2019-12-23 18:40:00
584,275912,2019-12-23 18:50:00
585,275912,2019-12-23 20:30:00
586,275912,2019-12-23 20:40:00
587,275912,2019-12-23 20:50:00
588,276240,2019-12-23 08:30:00
589,276240,2019-12-23 08:40:00
590,276240,2019-12-23 08:50:00
591,276240,2019-12-23 10:30:00
592,276240,2019-12-23 10:40:00
593,276240,2019-12-23 10:50:00
594,276240,2019-12-23 12:30:00
595,276240,2019-12-23 12:40:00
596,276240,2019-12-23 12:50:00
597,276240,2019-12-23 14:30:00
598,276240,2019-12-23 14:40:00
599,276240,2019-12-23 14:50:00
600,276240,2019-12-23 16:30:00
601,276240,2019-12-23 16:40:00
602,276240,2019-12-23 16:50:00
603,276240,2019-12-23 18:30:00
604,276240,2019-12-23 18:40:00
605,276240,2019-12-23 18:50:00
606,276240,2019-12-23 20:30:00
607,276240,2019-12-23 20:40:00
608,276240,2019-12-23 20:50:00
609,276241,2019-12-23 08:30:00
610,276241,2019-12-23 08:40:00
611,276241,2019-12-23 08:50:00
612,276241,2019-12-23 10:30:00
613,276241,2019-12-23 10:40:00
614,276241,2019-12-23 10:50:00
615,276241,2019-12-23 12:30:00
616,276241,2019-12-23 12:40:00
617,276241,2019-12-23 12:50:00
618,276241,2019-12-23 14:30:00
619,276241,2019-12-23 14:40:00
620,276241,2019-12-23 14:50:00
621,276241,2019-12-23 16:30:00
622,276241,2019-12-23 16:40:00
623,276241,2019-12-23 16:50:00
624,276241,2019-12-23 18:30:00
625,276241,2019-12-23 18:40:00
626,276241,2019-12-23 18:50:00
627,276241,2019-12-23 20:30:00
628,276241,2019-12-23 20:40:00
629,276241,2019-12-23 20:50:00
630,276264,2019-12-23 08:30:00
631,276264,2019-12-23 08:40:00
632,276264,2019-12-23 08:50:00
633,276264,2019-12-23 10:30:00
634,276264,2019-12-23 10:40:00
635,276264,2019-12-23 10:50:00
636,276264,2019-12-23 12:30:00
637,276264,2019-12-23 12:40:00
638,276264,2019-12-23 12:50:00
639,276264,2019-12-23 14:30:00
640,276264,2019-12-23 14:40:00
641,276264,2019-12-23 14:50:00
642,276264,2019-12-23 16:30:00
643,276264,2019-12-23 16:40:00
644,276264,2019-12-23 16:50:00
645,276264,2019-12-23 18:30:00
646,276264,2019-12-23 18:40:00
647,276264,2019-12-23 18:50:00
648,276264,2019-12-23 20:30:00
649,276264,2019-12-23 20:40:00
650,276264,2019-12-23 20:50:00
651,276265,2019-12-23 08:30:00
652,276265,2019-12-23 08:40:00
653,276265,2019-12-23 08:50:00
654,276265,2019-12-23 10:30:00
655,276265,2019-12-23 10:40:00
656,276265,2019-12-23 10:50:00
657,276265,2019-12-23 12:30:00
658,276265,2019-12-23 12:40:00
659,276265,2019-12-23 12:50:00
660,276265,2019-12-23 14:30:00
661,276265,2019-12-23 14:40:00
662,276265,2019-12-23 14:50:00
663,276265,2019-12-23 16:30:00
664,276265,2019-12-23 16:40:00
665,276265,2019-12-23 16:50:00
666,276265,2019-12-23 18:30:00
667,276265,2019-12-23 18:40:00
668,276265,2019-12-23 18:50:00
669,276265,2019-12-23 20:30:00
670,276265,2019-12-23 20:40:00
671,276265,2019-12-23 20:50:00
672,276268,2019-12-23 08:30:00
673,276268,2019-12-23 08:40:00
674,276268,2019-12-23 08:50:00
675,276268,2019-12-23 10:30:00
676,276268,2019-12-23 10:40:00
677,276268,2019-12-23 10:50:00
678,276268,2019-12-23 12:30:00
679,276268,2019-12-23 12:40:00
680,276268,2019-12-23 12:50:00
681,276268,2019-12-23 14:30:00
682,276268,2019-12-23 14:40:00
683,276268,2019-12-23 14:50:00
684,276268,2019-12-23 16:30:00
685,276268,2019-12-23 16:40:00
686,276268,2019-12-23 16:50:00
687,276268,2019-12-23 18:30:00
688,276268,2019-12-23 18:40:00
689,276268,2019-12-23 18:50:00
690,276268,2019-12-23 20:30:00
691,276268,2019-12-23 20:40:00
692,276268,2019-12-23 20:50:00
693,276269,2019-12-23 08:30:00
694,276269,2019-12-23 08:40:00
695,276269,2019-12-23 08:50:00
696,276269,2019-12-23 10:30:00
697,276269,2019-12-23 10:40:00
698,276269,2019-12-23 10:50:00
699,276269,2019-12-23 12:30:00
700,276269,2019-12-23 12:40:00
701,276269,2019-12-23 12:50:00
702,276269,2019-12-23 14:30:00
703,276269,2019-12-23 14:40:00
704,276269,2019-12-23 14:50:00
705,276269,2019-12-23 16:30:00
706,276269,2019-12-23 16:40:00
707,276269,2019-12-23 16:50:00
708,276269,2019-12-23 18:30:00
709,276269,2019-12-23 18:40:00
710,276269,2019-12-23 18:50:00
711,276269,2019-12-23 20:30:00
712,276269,2019-12-23 20:40:00
713,276269,2019-12-23 20:50:00
714,276737,2019-12-23 08:30:00
715,276737,2019-12-23 08:40:00
716,276737,2019-12-23 08:50:00
717,276737,2019-12-23 10:30:00
718,276737,2019-12-23 10:40:00
719,276737,2019-12-23 10:50:00
720,276737,2019-12-23 12:30:00
721,276737,2019-12-23 12:40:00
722,276737,2019-12-23 12:50:00
723,276737,2019-12-23 14:30:00
724,276737,2019-12-23 14:40:00
725,276737,2019-12-23 14:50:00
726,276737,2019-12-23 16:30:00
727,276737,2019-12-23 16:40:00
728,276737,2019-12-23 16:50:00
729,276737,2019-12-23 18:30:00
730,276737,2019-12-23 18:40:00
731,276737,2019-12-23 18:50:00
732,276737,2019-12-23 20:30:00
733,276737,2019-12-23 20:40:00
734,276737,2019-12-23 20:50:00
735,276738,2019-12-23 08:30:00
736,276738,2019-12-23 08:40:00
737,276738,2019-12-23 08:50:00
738,276738,2019-12-23 10:30:00
739,276738,2019-12-23 10:40:00
740,276738,2019-12-23 10:50:00
741,276738,2019-12-23 12:30:00
742,276738,2019-12-23 12:40:00
743,276738,2019-12-23 12:50:00
744,276738,2019-12-23 14:30:00
745,276738,2019-12-23 14:40:00
746,276738,2019-12-23 14:50:00
747,276738,2019-12-23 16:30:00
748,276738,2019-12-23 16:40:00
749,276738,2019-12-23 16:50:00
750,276738,2019-12-23 18:30:00
751,276738,2019-12-23 18:40:00
752,276738,2019-12-23 18:50:00
753,276738,2019-12-23 20:30:00
754,276738,2019-12-23 20:40:00
755,276738,2019-12-23 20:50:00
756,276183,2019-12-24 08:30:00
757,276183,2019-12-24 08:40:00
758,276183,2019-12-24 08:50:00
759,276183,2019-12-24 10:30:00
760,276183,2019-12-24 10:40:00
761,276183,2019-12-24 10:50:00
762,276183,2019-12-24 12:30:00
763,276183,2019-12-24 12:40:00
764,276183,2019-12-24 12:50:00
765,276183,2019-12-24 14:30:00
766,276183,2019-12-24 14:40:00
767,276183,2019-12-24 14:50:00
768,276183,2019-12-24 16:30:00
769,276183,2019-12-24 16:40:00
770,276183,2019-12-24 16:50:00
771,276183,2019-12-24 18:30:00
772,276183,2019-12-24 18:40:00
773,276183,2019-12-24 18:50:00
774,276183,2019-12-24 20:30:00
775,276183,2019-12-24 20:40:00
