id_sample,id_road,time
195,276269,2020-01-01 12:30:00
196,276269,2020-01-01 12:40:00
197,276269,2020-01-01 12:50:00
198,276269,2020-01-01 14:30:00
199,276269,2020-01-01 14:40:00
200,276269,2020-01-01 14:50:00
201,276269,2020-01-01 16:30:00
202,276269,2020-01-01 16:40:00
203,276269,2020-01-01 16:50:00
204,276269,2020-01-01 18:30:00
205,276269,2020-01-01 18:40:00
206,276269,2020-01-01 18:50:00
207,276269,2020-01-01 20:30:00
208,276269,2020-01-01 20:40:00
209,276269,2020-01-01 20:50:00
210,276737,2020-01-01 08:30:00
211,276737,2020-01-01 08:40:00
212,276737,2020-01-01 08:50:00
213,276737,2020-01-01 10:30:00
214,276737,2020-01-01 10:40:00
215,276737,2020-01-01 10:50:00
216,276737,2020-01-01 12:30:00
217,276737,2020-01-01 12:40:00
218,276737,2020-01-01 12:50:00
219,276737,2020-01-01 14:30:00
220,276737,2020-01-01 14:40:00
221,276737,2020-01-01 14:50:00
222,276737,2020-01-01 16:30:00
223,276737,2020-01-01 16:40:00
224,276737,2020-01-01 16:50:00
225,276737,2020-01-01 18:30:00
226,276737,2020-01-01 18:40:00
227,276737,2020-01-01 18:50:00
228,276737,2020-01-01 20:30:00
229,276737,2020-01-01 20:40:00
230,276737,2020-01-01 20:50:00
231,276738,2020-01-01 08:30:00
232,276738,2020-01-01 08:40:00
233,276738,2020-01-01 08:50:00
234,276738,2020-01-01 10:30:00
235,276738,2020-01-01 10:40:00
236,276738,2020-01-01 10:50:00
237,276738,2020-01-01 12:30:00
238,276738,2020-01-01 12:40:00
239,276738,2020-01-01 12:50:00
240,276738,2020-01-01 14:30:00
241,276738,2020-01-01 14:40:00
242,276738,2020-01-01 14:50:00
243,276738,2020-01-01 16:30:00
244,276738,2020-01-01 16:40:00
245,276738,2020-01-01 16:50:00
246,276738,2020-01-01 18:30:00
247,276738,2020-01-01 18:40:00
248,276738,2020-01-01 18:50:00
249,276738,2020-01-01 20:30:00
250,276738,2020-01-01 20:40:00
251,276738,2020-01-01 20:50:00
252,275911,2020-01-02 08:30:00
253,275911,2020-01-02 08:40:00
254,275911,2020-01-02 08:50:00
255,275911,2020-01-02 10:30:00
256,275911,2020-01-02 10:40:00
257,275911,2020-01-02 10:50:00
258,275911,2020-01-02 12:30:00
259,275911,2020-01-02 12:40:00
260,275911,2020-01-02 12:50:00
261,275911,2020-01-02 14:30:00
262,275911,2020-01-02 14:40:00
263,275911,2020-01-02 14:50:00
264,275911,2020-01-02 16:30:00
265,275911,2020-01-02 16:40:00
266,275911,2020-01-02 16:50:00
267,275911,2020-01-02 18:30:00
268,275911,2020-01-02 18:40:00
269,275911,2020-01-02 18:50:00
270,275911,2020-01-02 20:30:00
271,275911,2020-01-02 20:40:00
272,275911,2020-01-02 20:50:00
273,275912,2020-01-02 08:30:00
274,275912,2020-01-02 08:40:00
275,275912,2020-01-02 08:50:00
276,275912,2020-01-02 10:30:00
277,275912,2020-01-02 10:40:00
278,275912,2020-01-02 10:50:00
279,275912,2020-01-02 12:30:00
280,275912,2020-01-02 12:40:00
281,275912,2020-01-02 12:50:00
282,275912,2020-01-02 14:30:00
283,275912,2020-01-02 14:40:00
284,275912,2020-01-02 14:50:00
285,275912,2020-01-02 16:30:00
286,275912,2020-01-02 16:40:00
287,275912,2020-01-02 16:50:00
288,275912,2020-01-02 18:30:00
289,275912,2020-01-02 18:40:00
290,275912,2020-01-02 18:50:00
291,275912,2020-01-02 20:30:00
292,275912,2020-01-02 20:40:00
293,275912,2020-01-02 20:50:00
294,276183,2020-01-02 08:30:00
295,276183,2020-01-02 08:40:00
296,276183,2020-01-02 08:50:00
297,276183,2020-01-02 10:30:00
298,276183,2020-01-02 10:40:00
299,276183,2020-01-02 10:50:00
300,276183,2020-01-02 12:30:00
301,276183,2020-01-02 12:40:00
302,276183,2020-01-02 12:50:00
303,276183,2020-01-02 14:30:00
304,276183,2020-01-02 14:40:00
305,276183,2020-01-02 14:50:00
306,276183,2020-01-02 16:30:00
307,276183,2020-01-02 16:40:00
308,276183,2020-01-02 16:50:00
309,276183,2020-01-02 18:30:00
310,276183,2020-01-02 18:40:00
311,276183,2020-01-02 18:50:00
312,276183,2020-01-02 20:30:00
313,276183,2020-01-02 20:40:00
314,276183,2020-01-02 20:50:00
315,276184,2020-01-02 08:30:00
316,276184,2020-01-02 08:40:00
317,276184,2020-01-02 08:50:00
318,276184,2020-01-02 10:30:00
319,276184,2020-01-02 10:40:00
320,276184,2020-01-02 10:50:00
321,276184,2020-01-02 12:30:00
322,276184,2020-01-02 12:40:00
323,276184,2020-01-02 12:50:00
324,276184,2020-01-02 14:30:00
325,276184,2020-01-02 14:40:00
326,276184,2020-01-02 14:50:00
327,276184,2020-01-02 16:30:00
328,276184,2020-01-02 16:40:00
329,276184,2020-01-02 16:50:00
330,276184,2020-01-02 18:30:00
331,276184,2020-01-02 18:40:00
332,276184,2020-01-02 18:50:00
333,276184,2020-01-02 20:30:00
334,276184,2020-01-02 20:40:00
335,276184,2020-01-02 20:50:00
336,276240,2020-01-02 08:30:00
337,276240,2020-01-02 08:40:00
338,276240,2020-01-02 08:50:00
339,276240,2020-01-02 10:30:00
340,276240,2020-01-02 10:40:00
341,276240,2020-01-02 10:50:00
342,276240,2020-01-02 12:30:00
343,276240,2020-01-02 12:40:00
344,276240,2020-01-02 12:50:00
345,276240,2020-01-02 14:30:00
346,276240,2020-01-02 14:40:00
347,276240,2020-01-02 14:50:00
348,276240,2020-01-02 16:30:00
349,276240,2020-01-02 16:40:00
350,276240,2020-01-02 16:50:00
351,276240,2020-01-02 18:30:00
352,276240,2020-01-02 18:40:00
353,276240,2020-01-02 18:50:00
354,276240,2020-01-02 20:30:00
355,276240,2020-01-02 20:40:00
356,276240,2020-01-02 20:50:00
357,276241,2020-01-02 08:30:00
358,276241,2020-01-02 08:40:00
359,276241,2020-01-02 08:50:00
360,276241,2020-01-02 10:30:00
361,276241,2020-01-02 10:40:00
362,276241,2020-01-02 10:50:00
363,276241,2020-01-02 12:30:00
364,276241,2020-01-02 12:40:00
365,276241,2020-01-02 12:50:00
366,276241,2020-01-02 14:30:00
367,276241,2020-01-02 14:40:00
368,276241,2020-01-02 14:50:00
369,276241,2020-01-02 16:30:00
370,276241,2020-01-02 16:40:00
371,276241,2020-01-02 16:50:00
372,276241,2020-01-02 18:30:00
373,276241,2020-01-02 18:40:00
374,276241,2020-01-02 18:50:00
375,276241,2020-01-02 20:30:00
376,276241,2020-01-02 20:40:00
377,276241,2020-01-02 20:50:00
378,276264,2020-01-02 08:30:00
379,276264,2020-01-02 08:40:00
380,276264,2020-01-02 08:50:00
381,276264,2020-01-02 10:30:00
382,276264,2020-01-02 10:40:00
383,276264,2020-01-02 10:50:00
384,276264,2020-01-02 12:30:00
385,276264,2020-01-02 12:40:00
386,276264,2020-01-02 12:50:00
387,276264,2020-01-02 14:30:00
388,276264,2020-01-02 14:40:00
389,276264,2020-01-02 14:50:00
390,276264,2020-01-02 16:30:00
391,276264,2020-01-02 16:40:00
392,276264,2020-01-02 16:50:00
393,276264,2020-01-02 18:30:00
394,276264,2020-01-02 18:40:00
395,276264,2020-01-02 18:50:00
396,276264,2020-01-02 20:30:00
397,276264,2020-01-02 20:40:00
398,276264,2020-01-02 20:50:00
399,276265,2020-01-02 08:30:00
400,276265,2020-01-02 08:40:00
401,276265,2020-01-02 08:50:00
402,276265,2020-01-02 10:30:00
403,276265,2020-01-02 10:40:00
404,276265,2020-01-02 10:50:00
405,276265,2020-01-02 12:30:00
406,276265,2020-01-02 12:40:00
407,276265,2020-01-02 12:50:00
408,276265,2020-01-02 14:30:00
409,276265,2020-01-02 14:40:00
410,276265,2020-01-02 14:50:00
411,276265,2020-01-02 16:30:00
412,276265,2020-01-02 16:40:00
413,276265,2020-01-02 16:50:00
414,276265,2020-01-02 18:30:00
415,276265,2020-01-02 18:40:00
416,276265,2020-01-02 18:50:00
417,276265,2020-01-02 20:30:00
418,276265,2020-01-02 20:40:00
419,276265,2020-01-02 20:50:00
420,276268,2020-01-02 08:30:00
421,276268,2020-01-02 08:40:00
422,276268,2020-01-02 08:50:00
423,276268,2020-01-02 10:30:00
424,276268,2020-01-02 10:40:00
425,276268,2020-01-02 10:50:00
426,276268,2020-01-02 12:30:00
427,276268,2020-01-02 12:40:00
428,276268,2020-01-02 12:50:00
429,276268,2020-01-02 14:30:00
430,276268,2020-01-02 14:40:00
431,276268,2020-01-02 14:50:00
432,276268,2020-01-02 16:30:00
433,276268,2020-01-02 16:40:00
434,276268,2020-01-02 16:50:00
435,276268,2020-01-02 18:30:00
436,276268,2020-01-02 18:40:00
437,276268,2020-01-02 18:50:00
438,276268,2020-01-02 20:30:00
439,276268,2020-01-02 20:40:00
440,276268,2020-01-02 20:50:00
441,276269,2020-01-02 08:30:00
442,276269,2020-01-02 08:40:00
443,276269,2020-01-02 08:50:00
444,276269,2020-01-02 10:30:00
445,276269,2020-01-02 10:40:00
446,276269,2020-01-02 10:50:00
447,276269,2020-01-02 12:30:00
448,276269,2020-01-02 12:40:00
449,276269,2020-01-02 12:50:00
450,276269,2020-01-02 14:30:00
451,276269,2020-01-02 14:40:00
452,276269,2020-01-02 14:50:00
453,276269,2020-01-02 16:30:00
454,276269,2020-01-02 16:40:00
455,276269,2020-01-02 16:50:00
456,276269,2020-01-02 18:30:00
457,276269,2020-01-02 18:40:00
458,276269,2020-01-02 18:50:00
459,276269,2020-01-02 20:30:00
460,276269,2020-01-02 20:40:00
461,276269,2020-01-02 20:50:00
462,276737,2020-01-02 08:30:00
463,276737,2020-01-02 08:40:00
464,276737,2020-01-02 08:50:00
465,276737,2020-01-02 10:30:00
466,276737,2020-01-02 10:40:00
467,276737,2020-01-02 10:50:00
468,276737,2020-01-02 12:30:00
469,276737,2020-01-02 12:40:00
470,276737,2020-01-02 12:50:00
471,276737,2020-01-02 14:30:00
472,276737,2020-01-02 14:40:00
473,276737,2020-01-02 14:50:00
474,276737,2020-01-02 16:30:00
475,276737,2020-01-02 16:40:00
476,276737,2020-01-02 16:50:00
477,276737,2020-01-02 18:30:00
478,276737,2020-01-02 18:40:00
479,276737,2020-01-02 18:50:00
480,276737,2020-01-02 20:30:00
481,276737,2020-01-02 20:40:00
482,276737,2020-01-02 20:50:00
483,276738,2020-01-02 08:30:00
484,276738,2020-01-02 08:40:00
485,276738,2020-01-02 08:50:00
486,276738,2020-01-02 10:30:00
487,276738,2020-01-02 10:40:00
488,276738,2020-01-02 10:50:00
489,276738,2020-01-02 12:30:00
490,276738,2020-01-02 12:40:00
491,276738,2020-01-02 12:50:00
492,276738,2020-01-02 14:30:00
493,276738,2020-01-02 14:40:00
494,276738,2020-01-02 14:50:00
495,276738,2020-01-02 16:30:00
496,276738,2020-01-02 16:40:00
497,276738,2020-01-02 16:50:00
498,276738,2020-01-02 18:30:00
499,276738,2020-01-02 18:40:00
500,276738,2020-01-02 18:50:00
501,276738,2020-01-02 20:30:00
502,276738,2020-01-02 20:40:00
503,276738,2020-01-02 20:50:00
504,275911,2020-01-03 08:30:00
505,275911,2020-01-03 08:40:00
506,275911,2020-01-03 08:50:00
507,275911,2020-01-03 10:30:00
508,275911,2020-01-03 10:40:00
509,275911,2020-01-03 10:50:00
510,275911,2020-01-03 12:30:00
511,275911,2020-01-03 12:40:00
512,275911,2020-01-03 12:50:00
513,275911,2020-01-03 14:30:00
514,275911,2020-01-03 14:40:00
515,275911,2020-01-03 14:50:00
516,275911,2020-01-03 16:30:00
517,275911,2020-01-03 16:40:00
518,275911,2020-01-03 16:50:00
519,275911,2020-01-03 18:30:00
520,275911,2020-01-03 18:40:00
521,275911,2020-01-03 18:50:00
522,275911,2020-01-03 20:30:00
523,275911,2020-01-03 20:40:00
524,275911,2020-01-03 20:50:00
525,275912,2020-01-03 08:30:00
526,275912,2020-01-03 08:40:00
527,275912,2020-01-03 08:50:00
528,275912,2020-01-03 10:30:00
529,275912,2020-01-03 10:40:00
530,275912,2020-01-03 10:50:00
531,275912,2020-01-03 12:30:00
532,275912,2020-01-03 12:40:00
533,275912,2020-01-03 12:50:00
534,275912,2020-01-03 14:30:00
535,275912,2020-01-03 14:40:00
536,275912,2020-01-03 14:50:00
537,275912,2020-01-03 16:30:00
538,275912,2020-01-03 16:40:00
539,275912,2020-01-03 16:50:00
540,275912,2020-01-03 18:30:00
541,275912,2020-01-03 18:40:00
542,275912,2020-01-03 18:50:00
543,275912,2020-01-03 20:30:00
544,275912,2020-01-03 20:40:00
545,275912,2020-01-03 20:50:00
546,276183,2020-01-03 08:30:00
547,276183,2020-01-03 08:40:00
548,276183,2020-01-03 08:50:00
549,276183,2020-01-03 10:30:00
550,276183,2020-01-03 10:40:00
551,276183,2020-01-03 10:50:00
552,276183,2020-01-03 12:30:00
553,276183,2020-01-03 12:40:00
554,276183,2020-01-03 12:50:00
555,276183,2020-01-03 14:30:00
556,276183,2020-01-03 14:40:00
557,276183,2020-01-03 14:50:00
558,276183,2020-01-03 16:30:00
559,276183,2020-01-03 16:40:00
560,276183,2020-01-03 16:50:00
561,276183,2020-01-03 18:30:00
562,276183,2020-01-03 18:40:00
563,276183,2020-01-03 18:50:00
564,276183,2020-01-03 20:30:00
565,276183,2020-01-03 20:40:00
566,276183,2020-01-03 20:50:00
567,276184,2020-01-03 08:30:00
568,276184,2020-01-03 08:40:00
569,276184,2020-01-03 08:50:00
570,276184,2020-01-03 10:30:00
571,276184,2020-01-03 10:40:00
572,276184,2020-01-03 10:50:00
573,276184,2020-01-03 12:30:00
574,276184,2020-01-03 12:40:00
575,276184,2020-01-03 12:50:00
576,276184,2020-01-03 14:30:00
577,276184,2020-01-03 14:40:00
578,276184,2020-01-03 14:50:00
579,276184,2020-01-03 16:30:00
580,276184,2020-01-03 16:40:00
581,276184,2020-01-03 16:50:00
582,276184,2020-01-03 18:30:00
583,276184,2020-01-03 18:40:00
584,276184,2020-01-03 18:50:00
585,276184,2020-01-03 20:30:00
586,276184,2020-01-03 20:40:00
587,276184,2020-01-03 20:50:00
588,276240,2020-01-03 08:30:00
589,276240,2020-01-03 08:40:00
590,276240,2020-01-03 08:50:00
591,276240,2020-01-03 10:30:00
592,276240,2020-01-03 10:40:00
593,276240,2020-01-03 10:50:00
594,276240,2020-01-03 12:30:00
595,276240,2020-01-03 12:40:00
596,276240,2020-01-03 12:50:00
597,276240,2020-01-03 14:30:00
598,276240,2020-01-03 14:40:00
599,276240,2020-01-03 14:50:00
600,276240,2020-01-03 16:30:00
601,276240,2020-01-03 16:40:00
602,276240,2020-01-03 16:50:00
603,276240,2020-01-03 18:30:00
604,276240,2020-01-03 18:40:00
605,276240,2020-01-03 18:50:00
606,276240,2020-01-03 20:30:00
607,276240,2020-01-03 20:40:00
608,276240,2020-01-03 20:50:00
609,276241,2020-01-03 08:30:00
610,276241,2020-01-03 08:40:00
611,276241,2020-01-03 08:50:00
612,276241,2020-01-03 10:30:00
613,276241,2020-01-03 10:40:00
614,276241,2020-01-03 10:50:00
615,276241,2020-01-03 12:30:00
616,276241,2020-01-03 12:40:00
617,276241,2020-01-03 12:50:00
618,276241,2020-01-03 14:30:00
619,276241,2020-01-03 14:40:00
620,276241,2020-01-03 14:50:00
621,276241,2020-01-03 16:30:00
622,276241,2020-01-03 16:40:00
623,276241,2020-01-03 16:50:00
624,276241,2020-01-03 18:30:00
625,276241,2020-01-03 18:40:00
626,276241,2020-01-03 18:50:00
627,276241,2020-01-03 20:30:00
628,276241,2020-01-03 20:40:00
629,276241,2020-01-03 20:50:00
630,276264,2020-01-03 08:30:00
631,276264,2020-01-03 08:40:00
632,276264,2020-01-03 08:50:00
633,276264,2020-01-03 10:30:00
634,276264,2020-01-03 10:40:00
635,276264,2020-01-03 10:50:00
636,276264,2020-01-03 12:30:00
637,276264,2020-01-03 12:40:00
638,276264,2020-01-03 12:50:00
639,276264,2020-01-03 14:30:00
640,276264,2020-01-03 14:40:00
641,276264,2020-01-03 14:50:00
642,276264,2020-01-03 16:30:00
643,276264,2020-01-03 16:40:00
644,276264,2020-01-03 16:50:00
645,276264,2020-01-03 18:30:00
646,276264,2020-01-03 18:40:00
647,276264,2020-01-03 18:50:00
648,276264,2020-01-03 20:30:00
649,276264,2020-01-03 20:40:00
650,276264,2020-01-03 20:50:00
651,276265,2020-01-03 08:30:00
652,276265,2020-01-03 08:40:00
653,276265,2020-01-03 08:50:00
654,276265,2020-01-03 10:30:00
655,276265,2020-01-03 10:40:00
656,276265,2020-01-03 10:50:00
657,276265,2020-01-03 12:30:00
658,276265,2020-01-03 12:40:00
659,276265,2020-01-03 12:50:00
660,276265,2020-01-03 14:30:00
661,276265,2020-01-03 14:40:00
662,276265,2020-01-03 14:50:00
663,276265,2020-01-03 16:30:00
664,276265,2020-01-03 16:40:00
665,276265,2020-01-03 16:50:00
666,276265,2020-01-03 18:30:00
667,276265,2020-01-03 18:40:00
668,276265,2020-01-03 18:50:00
669,276265,2020-01-03 20:30:00
670,276265,2020-01-03 20:40:00
671,276265,2020-01-03 20:50:00
672,276268,2020-01-03 08:30:00
673,276268,2020-01-03 08:40:00
674,276268,2020-01-03 08:50:00
675,276268,2020-01-03 10:30:00
676,276268,2020-01-03 10:40:00
677,276268,2020-01-03 10:50:00
678,276268,2020-01-03 12:30:00
679,276268,2020-01-03 12:40:00
680,276268,2020-01-03 12:50:00
681,276268,2020-01-03 14:30:00
682,276268,2020-01-03 14:40:00
683,276268,2020-01-03 14:50:00
684,276268,2020-01-03 16:30:00
685,276268,2020-01-03 16:40:00
686,276268,2020-01-03 16:50:00
687,276268,2020-01-03 18:30:00
688,276268,2020-01-03 18:40:00
689,276268,2020-01-03 18:50:00
690,276268,2020-01-03 20:30:00
691,276268,2020-01-03 20:40:00
692,276268,2020-01-03 20:50:00
693,276269,2020-01-03 08:30:00
694,276269,2020-01-03 08:40:00
695,276269,2020-01-03 08:50:00
696,276269,2020-01-03 10:30:00
697,276269,2020-01-03 10:40:00
698,276269,2020-01-03 10:50:00
699,276269,2020-01-03 12:30:00
700,276269,2020-01-03 12:40:00
701,276269,2020-01-03 12:50:00
702,276269,2020-01-03 14:30:00
703,276269,2020-01-03 14:40:00
704,276269,2020-01-03 14:50:00
705,276269,2020-01-03 16:30:00
706,276269,2020-01-03 16:40:00
707,276269,2020-01-03 16:50:00
708,276269,2020-01-03 18:30:00
709,276269,2020-01-03 18:40:00
710,276269,2020-01-03 18:50:00
711,276269,2020-01-03 20:30:00
712,276269,2020-01-03 20:40:00
713,276269,2020-01-03 20:50:00
714,276737,2020-01-03 08:30:00
715,276737,2020-01-03 08:40:00
716,276737,2020-01-03 08:50:00
717,276737,2020-01-03 10:30:00
718,276737,2020-01-03 10:40:00
719,276737,2020-01-03 10:50:00
720,276737,2020-01-03 12:30:00
721,276737,2020-01-03 12:40:00
722,276737,2020-01-03 12:50:00
723,276737,2020-01-03 14:30:00
724,276737,2020-01-03 14:40:00
725,276737,2020-01-03 14:50:00
726,276737,2020-01-03 16:30:00
727,276737,2020-01-03 16:40:00
728,276737,2020-01-03 16:50:00
729,276737,2020-01-03 18:30:00
730,276737,2020-01-03 18:40:00
731,276737,2020-01-03 18:50:00
732,276737,2020-01-03 20:30:00
733,276737,2020-01-03 20:40:00
734,276737,2020-01-03 20:50:00
735,276738,2020-01-03 08:30:00
736,276738,2020-01-03 08:40:00
737,276738,2020-01-03 08:50:00
738,276738,2020-01-03 10:30:00
739,276738,2020-01-03 10:40:00
740,276738,2020-01-03 10:50:00
741,276738,2020-01-03 12:30:00
742,276738,2020-01-03 12:40:00
743,276738,2020-01-03 12:50:00
744,276738,2020-01-03 14:30:00
745,276738,2020-01-03 14:40:00
746,276738,2020-01-03 14:50:00
747,276738,2020-01-03 16:30:00
748,276738,2020-01-03 16:40:00
749,276738,2020-01-03 16:50:00
750,276738,2020-01-03 18:30:00
751,276738,2020-01-03 18:40:00
752,276738,2020-01-03 18:50:00
753,276738,2020-01-03 20:30:00
754,276738,2020-01-03 20:40:00
755,276738,2020-01-03 20:50:00
756,275911,2020-01-04 08:30:00
757,275911,2020-01-04 08:40:00
758,275911,2020-01-04 08:50:00
759,275911,2020-01-04 10:30:00
760,275911,2020-01-04 10:40:00
761,275911,2020-01-04 10:50:00
762,275911,2020-01-04 12:30:00
763,275911,2020-01-04 12:40:00
764,275911,2020-01-04 12:50:00
765,275911,2020-01-04 14:30:00
766,275911,2020-01-04 14:40:00
767,275911,2020-01-04 14:50:00
768,275911,2020-01-04 16:30:00
769,275911,2020-01-04 16:40:00
770,275911,2020-01-04 16:50:00
771,275911,2020-01-04 18:30:00
772,275911,2020-01-04 18:40:00
773,275911,2020-01-04 18:50:00
774,275911,2020-01-04 20:30:00
775,275911,2020-01-04 20:40:00
