id_road,TTI,speed,time
275911,1.43179,48.5829,2020-01-03 10:10:00
275911,1.40594,49.476000000000006,2020-01-03 10:20:00
275911,1.18384,58.7584,2020-01-03 11:30:00
275911,1.1312799999999998,61.4879,2020-01-03 11:40:00
275911,1.187,58.6017,2020-01-03 11:50:00
275911,1.19397,58.2595,2020-01-03 12:00:00
275911,1.15834,60.0518,2020-01-03 12:10:00
275911,1.1535,60.3038,2020-01-03 12:20:00
275911,1.15182,60.3915,2020-01-03 13:30:00
275911,1.1723299999999999,59.3351,2020-01-03 13:40:00
275911,1.15828,60.055,2020-01-03 13:50:00
275911,1.1320700000000001,61.4455,2020-01-03 14:00:00
275911,1.20154,57.8926,2020-01-03 14:10:00
275911,1.25651,55.3601,2020-01-03 14:20:00
275911,1.6641700000000001,41.7987,2020-01-03 15:30:00
275911,1.7471900000000002,39.8127,2020-01-03 15:40:00
275911,1.74272,39.9149,2020-01-03 15:50:00
275911,1.73081,40.1895,2020-01-03 16:00:00
275911,1.73282,40.1428,2020-01-03 16:10:00
275911,1.7167299999999999,40.519,2020-01-03 16:20:00
275911,1.8105900000000001,38.4186,2020-01-03 17:30:00
275911,1.74511,39.8603,2020-01-03 17:40:00
275911,1.72101,40.4183,2020-01-03 17:50:00
275911,1.68947,41.1728,2020-01-03 18:00:00
275911,1.65898,41.9296,2020-01-03 18:10:00
275911,1.6632099999999999,41.8229,2020-01-03 18:20:00
275911,1.66625,41.7468,2020-01-03 19:30:00
275911,1.6518700000000002,42.1101,2020-01-03 19:40:00
275911,1.6862700000000002,41.251000000000005,2020-01-03 19:50:00
275911,1.63913,42.4374,2020-01-03 20:00:00
275911,1.62879,42.7067,2020-01-03 20:10:00
275911,1.7076,40.7357,2020-01-03 20:20:00
275911,1.0367899999999999,67.0924,2020-01-04 07:30:00
275911,1.02952,67.566,2020-01-04 07:40:00
275911,1.03399,67.274,2020-01-04 07:50:00
275911,1.0423,66.7376,2020-01-04 08:00:00
275911,1.0530700000000002,66.0545,2020-01-04 08:10:00
275911,1.05429,65.9782,2020-01-04 08:20:00
275911,1.17811,59.0441,2020-01-04 09:30:00
275911,1.1652200000000001,59.6973,2020-01-04 09:40:00
275911,1.1636,59.7802,2020-01-04 09:50:00
275911,1.15506,60.2221,2020-01-04 10:00:00
275911,1.1526100000000001,60.3503,2020-01-04 10:10:00
275911,1.18014,58.9423,2020-01-04 10:20:00
275911,1.1966299999999999,58.1304,2020-01-04 11:30:00
275911,1.1559,60.1784,2020-01-04 11:40:00
275911,1.18634,58.6343,2020-01-04 11:50:00
275911,1.21836,57.0934,2020-01-04 12:00:00
275911,1.21814,57.1037,2020-01-04 12:10:00
275911,1.1648100000000001,59.718,2020-01-04 12:20:00
275911,1.1323,61.4329,2020-01-04 13:30:00
275911,1.1906700000000001,58.4214,2020-01-04 13:40:00
275911,1.22814,56.6387,2020-01-04 13:50:00
275911,1.30326,53.3741,2020-01-04 14:00:00
275911,1.40324,49.5711,2020-01-04 14:10:00
275911,1.4012200000000001,49.6427,2020-01-04 14:20:00
275911,1.60733,43.277,2020-01-04 15:30:00
275911,1.62998,42.6755,2020-01-04 15:40:00
275911,1.63598,42.5191,2020-01-04 15:50:00
275911,1.62845,42.7156,2020-01-04 16:00:00
275911,1.6524599999999998,42.095,2020-01-04 16:10:00
275911,1.70603,40.7733,2020-01-04 16:20:00
275911,1.72131,40.4113,2020-01-04 17:30:00
275911,1.6975900000000002,40.976000000000006,2020-01-04 17:40:00
275911,1.6942099999999998,41.0578,2020-01-04 17:50:00
275911,1.6751900000000002,41.5238,2020-01-04 18:00:00
275911,1.7234,40.3623,2020-01-04 18:10:00
275911,1.71318,40.6031,2020-01-04 18:20:00
275911,1.48924,46.7086,2020-01-04 19:30:00
275911,1.37158,50.7153,2020-01-04 19:40:00
275911,1.3350600000000001,52.1028,2020-01-04 19:50:00
275911,1.3433,51.7833,2020-01-04 20:00:00
275911,1.16341,59.79,2020-01-04 20:10:00
275911,1.17822,59.0385,2020-01-04 20:20:00
275911,1.02288,68.0043,2020-01-05 07:30:00
275911,1.02756,67.6947,2020-01-05 07:40:00
275911,1.0261,67.7908,2020-01-05 07:50:00
275911,1.01619,68.452,2020-01-05 08:00:00
275911,1.0286600000000001,67.6225,2020-01-05 08:10:00
275911,1.0250700000000001,67.8589,2020-01-05 08:20:00
275911,1.09647,63.4405,2020-01-05 09:30:00
275911,1.10228,63.1058,2020-01-05 09:40:00
275911,1.11774,62.2329,2020-01-05 09:50:00
275911,1.14921,60.5288,2020-01-05 10:00:00
275911,1.11516,62.3772,2020-01-05 10:10:00
275911,1.10232,63.1038,2020-01-05 10:20:00
275911,1.2033200000000002,57.8068,2020-01-05 11:30:00
275911,1.25811,55.2896,2020-01-05 11:40:00
275911,1.1726299999999998,59.3198,2020-01-05 11:50:00
275911,1.10576,62.9073,2020-01-05 12:00:00
275911,1.08528,64.0941,2020-01-05 12:10:00
275911,1.09523,63.512,2020-01-05 12:20:00
275911,1.1652,59.6983,2020-01-05 13:30:00
275911,1.12418,61.8764,2020-01-05 13:40:00
275911,1.14644,60.6754,2020-01-05 13:50:00
275911,1.37579,50.5604,2020-01-05 14:00:00
275911,1.3670799999999999,50.8824,2020-01-05 14:10:00
275911,1.31406,52.9354,2020-01-05 14:20:00
275911,1.3506799999999999,51.5002,2020-01-05 15:30:00
275911,1.31184,53.025,2020-01-05 15:40:00
275911,1.3175,52.7973,2020-01-05 15:50:00
275911,1.3773,50.505,2020-01-05 16:00:00
275911,1.43765,48.3849,2020-01-05 16:10:00
275911,1.5269,45.5567,2020-01-05 16:20:00
275911,1.39399,49.9001,2020-01-05 17:30:00
275911,1.55006,44.8759,2020-01-05 17:40:00
275911,2.64613,26.2876,2020-01-05 17:50:00
275911,3.24669,21.425,2020-01-05 18:00:00
275911,1.7523,39.6966,2020-01-05 18:10:00
275911,1.59546,43.5989,2020-01-05 18:20:00
275911,1.1952,58.1996,2020-01-05 19:30:00
275911,1.1633799999999999,59.7914,2020-01-05 19:40:00
275911,1.1533200000000001,60.3129,2020-01-05 19:50:00
275911,1.13249,61.4223,2020-01-05 20:00:00
275911,1.16113,59.9072,2020-01-05 20:10:00
275911,1.20354,57.7963,2020-01-05 20:20:00
275911,1.14125,60.9512,2020-01-06 07:30:00
275911,1.4304299999999999,48.6288,2020-01-06 07:40:00
275911,1.5965200000000002,43.5701,2020-01-06 07:50:00
275911,1.65619,42.0003,2020-01-06 08:00:00
275911,1.75625,39.6073,2020-01-06 08:10:00
275911,1.82496,38.1162,2020-01-06 08:20:00
275911,1.4181700000000002,49.0495,2020-01-06 09:30:00
275911,1.53094,45.4362,2020-01-06 09:40:00
275911,1.64277,42.3433,2020-01-06 09:50:00
275911,1.65209,42.1044,2020-01-06 10:00:00
275911,1.59833,43.5206,2020-01-06 10:10:00
275911,1.4499,47.9759,2020-01-06 10:20:00
275911,1.1244100000000001,61.988,2020-01-06 11:30:00
275911,1.16445,59.7368,2020-01-06 11:40:00
275911,1.20204,57.8685,2020-01-06 11:50:00
275911,1.1725700000000001,59.3229,2020-01-06 12:00:00
275911,1.16285,59.818999999999996,2020-01-06 12:10:00
275911,1.10956,62.6918,2020-01-06 12:20:00
275911,1.12389,61.8923,2020-01-06 13:30:00
275911,1.15745,60.0979,2020-01-06 13:40:00
275911,1.15698,60.1222,2020-01-06 13:50:00
275911,1.14601,60.6977,2020-01-06 14:00:00
275911,1.1668399999999999,59.6143,2020-01-06 14:10:00
275911,1.2476,55.7552,2020-01-06 14:20:00
275911,1.62309,42.8569,2020-01-06 15:30:00
275911,1.6642299999999999,41.7974,2020-01-06 15:40:00
275911,1.72921,40.2266,2020-01-06 15:50:00
275911,1.77478,39.1939,2020-01-06 16:00:00
275911,1.82703,38.073,2020-01-06 16:10:00
275911,1.6959099999999998,41.0166,2020-01-06 16:20:00
275911,1.68085,41.3842,2020-01-06 17:30:00
275911,1.65303,42.0805,2020-01-06 17:40:00
275911,1.7270400000000001,40.2773,2020-01-06 17:50:00
275911,1.7457200000000002,39.8463,2020-01-06 18:00:00
275911,1.8106799999999998,38.4168,2020-01-06 18:10:00
275911,1.757,39.5904,2020-01-06 18:20:00
275911,1.7290599999999998,40.2303,2020-01-06 19:30:00
275911,1.72081,40.423,2020-01-06 19:40:00
275911,1.68785,41.2124,2020-01-06 19:50:00
275911,1.7826799999999998,39.0201,2020-01-06 20:00:00
275911,1.80823,38.4688,2020-01-06 20:10:00
275911,1.7088,40.707,2020-01-06 20:20:00
275911,2.3799200000000003,29.228,2020-01-08 08:00:00
275911,3.58546,19.4007,2020-01-08 08:10:00
275911,2.63904,26.3582,2020-01-08 08:20:00
275911,2.17992,31.9095,2020-01-08 08:30:00
275911,1.9631299999999998,35.4333,2020-01-08 08:40:00
275911,1.91167,36.3872,2020-01-08 08:50:00
275911,1.50252,46.2958,2020-01-08 10:00:00
275911,1.51033,46.0564,2020-01-08 10:10:00
275911,1.4044,49.5302,2020-01-08 10:20:00
275911,1.35707,51.2576,2020-01-08 10:30:00
275911,1.31879,52.7454,2020-01-08 10:40:00
275911,1.23406,56.3672,2020-01-08 10:50:00
275911,1.14824,60.5799,2020-01-08 12:00:00
275911,1.18167,58.8663,2020-01-08 12:10:00
275911,1.6509599999999998,42.1333,2020-01-08 12:20:00
275911,2.4813400000000003,28.0334,2020-01-08 12:30:00
275911,3.0396,22.8847,2020-01-08 12:40:00
275911,2.58685,26.89,2020-01-08 12:50:00
275911,1.22736,56.6748,2020-01-08 14:00:00
275911,1.27654,54.4915,2020-01-08 14:10:00
275911,1.2493299999999998,55.6782,2020-01-08 14:20:00
275911,1.2823,54.2464,2020-01-08 14:30:00
275911,1.35632,51.2861,2020-01-08 14:40:00
275911,1.54691,44.9672,2020-01-08 14:50:00
275911,1.7421200000000001,39.9286,2020-01-08 16:00:00
275911,1.75975,39.5285,2020-01-08 16:10:00
275911,1.79148,38.8284,2020-01-08 16:20:00
275911,1.8847599999999998,36.9067,2020-01-08 16:30:00
275911,1.9457400000000002,35.7501,2020-01-08 16:40:00
275911,1.92373,36.1591,2020-01-08 16:50:00
275911,1.7248900000000003,40.3275,2020-01-08 18:00:00
275911,1.7943,38.7675,2020-01-08 18:10:00
275911,1.77111,39.2749,2020-01-08 18:20:00
275911,1.77947,39.0904,2020-01-08 18:30:00
275911,1.76161,39.4869,2020-01-08 18:40:00
275911,1.78493,38.9708,2020-01-08 18:50:00
275911,1.83578,37.8914,2020-01-08 20:00:00
275911,1.7349599999999998,40.0934,2020-01-08 20:10:00
275911,1.72327,40.3653,2020-01-08 20:20:00
275911,1.6647900000000002,41.7833,2020-01-08 20:30:00
275911,1.59295,43.6676,2020-01-08 20:40:00
275911,1.5748,44.1709,2020-01-08 20:50:00
275911,1.63398,42.5711,2020-01-09 08:00:00
275911,1.7079400000000002,40.7276,2020-01-09 08:10:00
275911,1.73538,40.0837,2020-01-09 08:20:00
275911,1.7318099999999998,40.1664,2020-01-09 08:30:00
275911,1.7270400000000001,40.2771,2020-01-09 08:40:00
275911,1.6908,41.1405,2020-01-09 08:50:00
275911,1.7816299999999998,39.0431,2020-01-09 10:00:00
275911,1.6631900000000002,41.8235,2020-01-09 10:10:00
275911,1.57833,44.0721,2020-01-09 10:20:00
275911,1.54169,45.1195,2020-01-09 10:30:00
275911,1.45421,47.8337,2020-01-09 10:40:00
275911,1.38545,50.2078,2020-01-09 10:50:00
275911,1.29954,53.5271,2020-01-09 12:00:00
275911,1.21859,57.0826,2020-01-09 12:10:00
275911,1.13897,61.0733,2020-01-09 12:20:00
275911,1.14029,61.0022,2020-01-09 12:30:00
275911,1.16954,59.4769,2020-01-09 12:40:00
275911,1.15225,60.3689,2020-01-09 12:50:00
275911,1.1908,58.4148,2020-01-09 14:00:00
275911,1.27102,54.7282,2020-01-09 14:10:00
275911,1.3619999999999999,51.0721,2020-01-09 14:20:00
275911,1.45394,47.8428,2020-01-09 14:30:00
275911,1.4379600000000001,48.3744,2020-01-09 14:40:00
275911,1.4389399999999999,48.3414,2020-01-09 14:50:00
275911,1.9535799999999999,35.6067,2020-01-09 16:00:00
275911,1.83602,37.8866,2020-01-09 16:10:00
275911,1.63076,42.6552,2020-01-09 16:20:00
275911,1.6500299999999999,42.1572,2020-01-09 16:30:00
275911,1.7188,40.4703,2020-01-09 16:40:00
275911,2.06557,33.6761,2020-01-09 16:50:00
275911,1.8148,38.3294,2020-01-09 18:00:00
275911,1.7408700000000001,39.9572,2020-01-09 18:10:00
275911,1.68587,41.2608,2020-01-09 18:20:00
275911,1.59117,43.7164,2020-01-09 18:30:00
275911,1.71229,40.6241,2020-01-09 18:40:00
275911,1.7227299999999999,40.3781,2020-01-09 18:50:00
275911,1.71183,40.635,2020-01-09 20:00:00
275911,1.7083099999999998,40.7189,2020-01-09 20:10:00
275911,1.5529700000000002,44.7918,2020-01-09 20:20:00
275911,1.48035,46.9892,2020-01-09 20:30:00
275911,1.38543,50.2086,2020-01-09 20:40:00
275911,1.40119,49.6436,2020-01-09 20:50:00
275911,2.24783,30.9105,2020-01-10 08:00:00
275911,1.92268,36.1378,2020-01-10 08:10:00
275911,1.9529400000000001,35.5778,2020-01-10 08:20:00
275911,1.97243,35.2264,2020-01-10 08:30:00
275911,1.9253799999999999,36.0872,2020-01-10 08:40:00
275911,1.9196,36.1959,2020-01-10 08:50:00
275911,1.53359,45.3065,2020-01-10 10:00:00
275911,1.38947,50.0058,2020-01-10 10:10:00
275911,1.34525,51.6495,2020-01-10 10:20:00
275911,1.2592,55.1791,2020-01-10 10:30:00
275911,1.3038399999999999,53.2897,2020-01-10 10:40:00
275911,1.32213,52.5527,2020-01-10 10:50:00
275911,1.57932,43.9946,2020-01-10 12:00:00
275911,1.53665,45.2162,2020-01-10 12:10:00
275911,1.40062,49.6077,2020-01-10 12:20:00
275911,1.2060600000000001,57.6102,2020-01-10 12:30:00
275911,1.17614,59.0757,2020-01-10 12:40:00
275911,1.18118,58.8239,2020-01-10 12:50:00
275911,1.4449100000000001,48.086999999999996,2020-01-10 14:00:00
275911,1.5608,44.5166,2020-01-10 14:10:00
275911,1.4351,48.4157,2020-01-10 14:20:00
275911,1.46094,47.5594,2020-01-10 14:30:00
275911,1.65862,41.8913,2020-01-10 14:40:00
275911,1.75613,39.5652,2020-01-10 14:50:00
275911,1.7866099999999998,38.8901,2020-01-10 16:00:00
275911,1.7865799999999998,38.8908,2020-01-10 16:10:00
275911,1.77522,39.1397,2020-01-10 16:20:00
275911,1.71823,40.4378,2020-01-10 16:30:00
275911,1.7056,40.7374,2020-01-10 16:40:00
275911,1.7357799999999999,40.0291,2020-01-10 16:50:00
275911,1.64515,42.2341,2020-01-10 18:00:00
275911,1.62748,42.6926,2020-01-10 18:10:00
275911,1.62265,42.8198,2020-01-10 18:20:00
275911,1.6384,42.4081,2020-01-10 18:30:00
275911,2.3780099999999997,29.2183,2020-01-10 18:40:00
275911,1.9340099999999998,35.9261,2020-01-10 18:50:00
275911,2.09449,33.1735,2020-01-10 20:00:00
275911,2.0979,33.1195,2020-01-10 20:10:00
275911,2.21462,31.374000000000002,2020-01-10 20:20:00
275911,2.0061,34.6351,2020-01-10 20:30:00
275911,1.8478900000000003,37.6005,2020-01-10 20:40:00
275911,1.7227599999999998,40.3315,2020-01-10 20:50:00
275911,1.0747200000000001,64.6511,2020-01-11 08:00:00
275911,1.0875299999999999,63.8896,2020-01-11 08:10:00
275911,1.10705,62.763000000000005,2020-01-11 08:20:00
275911,1.08695,63.9232,2020-01-11 08:30:00
275911,1.09142,63.6615,2020-01-11 08:40:00
275911,1.1226,61.8936,2020-01-11 08:50:00
275911,1.4953,46.4665,2020-01-11 10:00:00
275911,1.40683,49.3886,2020-01-11 10:10:00
275911,1.37533,50.5198,2020-01-11 10:20:00
275911,1.4015600000000001,49.5744,2020-01-11 10:30:00
275911,1.5010700000000001,46.2882,2020-01-11 10:40:00
275911,1.52078,45.6879,2020-01-11 10:50:00
275911,1.4788700000000001,46.9829,2020-01-11 12:00:00
275911,1.3692,50.746,2020-01-11 12:10:00
275911,1.23469,56.2744,2020-01-11 12:20:00
275911,1.19726,58.0339,2020-01-11 12:30:00
275911,1.17793,58.9863,2020-01-11 12:40:00
275911,1.19325,58.2286,2020-01-11 12:50:00
275911,1.54549,44.9576,2020-01-11 14:00:00
275911,1.62173,42.8441,2020-01-11 14:10:00
275911,1.5916299999999999,43.6542,2020-01-11 14:20:00
275911,1.6147799999999999,43.0284,2020-01-11 14:30:00
275911,1.6417599999999999,42.3214,2020-01-11 14:40:00
275911,1.63049,42.6138,2020-01-11 14:50:00
275911,1.7659200000000002,39.3459,2020-01-11 16:00:00
275911,1.80975,38.3928,2020-01-11 16:10:00
275911,1.8326099999999999,37.914,2020-01-11 16:20:00
275911,1.8052700000000002,38.4882,2020-01-11 16:30:00
275911,2.07517,33.4824,2020-01-11 16:40:00
275911,2.70978,25.641,2020-01-11 16:50:00
275911,1.7486599999999999,39.7341,2020-01-11 18:00:00
275911,1.71219,40.5804,2020-01-11 18:10:00
275911,1.8133400000000002,38.3169,2020-01-11 18:20:00
275911,1.7076200000000001,40.6892,2020-01-11 18:30:00
275911,2.1514599999999997,32.2951,2020-01-11 18:40:00
275911,2.3911,29.0585,2020-01-11 18:50:00
275911,1.4261700000000002,48.7191,2020-01-11 20:00:00
275911,1.49346,46.5238,2020-01-11 20:10:00
275911,1.51014,46.01,2020-01-11 20:20:00
275911,1.47625,47.0663,2020-01-11 20:30:00
275911,1.43646,48.3701,2020-01-11 20:40:00
275911,1.42765,48.6685,2020-01-11 20:50:00
275911,1.03673,67.0199,2020-01-12 08:00:00
275911,1.03873,66.8911,2020-01-12 08:10:00
275911,1.0396,66.8346,2020-01-12 08:20:00
275911,1.0555,65.8278,2020-01-12 08:30:00
275911,1.05456,65.887,2020-01-12 08:40:00
275911,1.0805799999999999,64.3003,2020-01-12 08:50:00
275911,1.15662,60.0728,2020-01-12 10:00:00
275911,1.16726,59.5251,2020-01-12 10:10:00
275911,1.18887,58.4432,2020-01-12 10:20:00
275911,1.15519,60.1472,2020-01-12 10:30:00
275911,1.1836,58.7036,2020-01-12 10:40:00
275911,1.20423,57.6978,2020-01-12 10:50:00
275911,1.1771200000000002,59.0267,2020-01-12 12:00:00
275911,1.20478,57.6713,2020-01-12 12:10:00
275911,1.31739,52.7419,2020-01-12 12:20:00
275911,1.2401799999999998,56.0256,2020-01-12 12:30:00
275911,1.15065,60.3844,2020-01-12 12:40:00
275911,1.1265100000000001,61.6785,2020-01-12 12:50:00
275911,1.4013,49.5837,2020-01-12 14:00:00
275911,1.40804,49.3462,2020-01-12 14:10:00
275911,1.35759,51.1799,2020-01-12 14:20:00
275911,1.2445,55.8309,2020-01-12 14:30:00
275911,1.3161,52.7937,2020-01-12 14:40:00
275911,1.4481700000000002,47.9788,2020-01-12 14:50:00
275911,1.66105,41.83,2020-01-12 16:00:00
275911,1.61506,43.021,2020-01-12 16:10:00
275911,1.6407,42.3488,2020-01-12 16:20:00
275911,1.6557400000000002,41.964,2020-01-12 16:30:00
275911,1.6630200000000002,41.7804,2020-01-12 16:40:00
275911,1.6740400000000002,41.5053,2020-01-12 16:50:00
275911,1.642,42.3152,2020-01-12 18:00:00
275911,1.64047,42.3547,2020-01-12 18:10:00
275911,1.61461,43.033,2020-01-12 18:20:00
275911,1.6451,42.2354,2020-01-12 18:30:00
275911,1.59796,43.4815,2020-01-12 18:40:00
275911,1.6680700000000002,41.6538,2020-01-12 18:50:00
275911,1.2157200000000001,57.1527,2020-01-12 20:00:00
275911,1.2127700000000001,57.2914,2020-01-12 20:10:00
275911,1.29885,53.4948,2020-01-12 20:20:00
275911,1.28829,53.933,2020-01-12 20:30:00
275911,1.24433,55.8384,2020-01-12 20:40:00
275911,1.24929,55.617,2020-01-12 20:50:00
275911,1.62097,42.8642,2020-01-13 08:00:00
275911,1.6728599999999998,41.5346,2020-01-13 08:10:00
275911,1.76778,39.3045,2020-01-13 08:20:00
275911,1.7758,39.1269,2020-01-13 08:30:00
275911,1.72173,40.3556,2020-01-13 08:40:00
275911,1.7062700000000002,40.7214,2020-01-13 08:50:00
275911,1.4941200000000001,46.5034,2020-01-13 10:00:00
275911,1.45603,47.7198,2020-01-13 10:10:00
275911,1.32036,52.6233,2020-01-13 10:20:00
275911,1.2991700000000002,53.4815,2020-01-13 10:30:00
275911,1.2986799999999998,53.5017,2020-01-13 10:40:00
275911,1.30813,53.1151,2020-01-13 10:50:00
275911,1.2838100000000001,54.1215,2020-01-13 12:00:00
275911,1.1769,59.0376,2020-01-13 12:10:00
275911,1.1139700000000001,62.3727,2020-01-13 12:20:00
275911,1.1441700000000001,60.7268,2020-01-13 12:30:00
275911,1.19976,57.9127,2020-01-13 12:40:00
275911,1.17143,59.3132,2020-01-13 12:50:00
275911,1.41066,49.2547,2020-01-13 14:00:00
275911,1.35182,51.3986,2020-01-13 14:10:00
275911,1.2841,54.108999999999995,2020-01-13 14:20:00
275911,1.29326,53.726000000000006,2020-01-13 14:30:00
275911,1.41631,49.0581,2020-01-13 14:40:00
275911,1.59057,43.6833,2020-01-13 14:50:00
275911,1.6791599999999998,41.3788,2020-01-13 16:00:00
275911,1.6148799999999999,43.0259,2020-01-13 16:10:00
275911,1.68651,41.1985,2020-01-13 16:20:00
275911,1.6502400000000002,42.1039,2020-01-13 16:30:00
275911,1.6797799999999998,41.3634,2020-01-13 16:40:00
275911,1.6968299999999998,40.948,2020-01-13 16:50:00
275911,1.6274899999999999,42.6925,2020-01-13 18:00:00
275911,1.66205,41.8047,2020-01-13 18:10:00
275911,1.65073,42.0913,2020-01-13 18:20:00
275911,1.7252,40.2745,2020-01-13 18:30:00
275911,1.71527,40.5077,2020-01-13 18:40:00
275911,1.63069,42.6087,2020-01-13 18:50:00
275911,1.7051,40.7493,2020-01-13 20:00:00
275911,1.7251299999999998,40.275999999999996,2020-01-13 20:10:00
275911,1.62001,42.8896,2020-01-13 20:20:00
275911,1.59341,43.6055,2020-01-13 20:30:00
275911,1.5958700000000001,43.5383,2020-01-13 20:40:00
275911,1.56745,44.3278,2020-01-13 20:50:00
275912,1.02692,67.6281,2020-01-01 07:30:00
275912,1.00712,68.9578,2020-01-01 07:40:00
275912,1.01643,68.3265,2020-01-01 07:50:00
275912,1.02954,67.4563,2020-01-01 08:00:00
275912,1.03691,66.9767,2020-01-01 08:10:00
275912,1.03965,66.8,2020-01-01 08:20:00
275912,1.1032799999999998,62.9478,2020-01-01 09:30:00
275912,1.12875,61.5274,2020-01-01 09:40:00
275912,1.10723,62.7231,2020-01-01 09:50:00
275912,1.11389,62.3483,2020-01-01 10:00:00
275912,1.12894,61.5167,2020-01-01 10:10:00
